Sport,Country,League,Participants,SportId,CountryId,LeagueId,Bet,HomeTeamId,AwayTeamId,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen,Prediction,Probability,Kelly
basketball,japan,b-league,Brave Thunders - Diamond Dolphins,7,223,2944,1,70260,70274,1.29,0.0,3.46,0,0,0,1,0.7433702069445632,-0.1415601139362531
soccer,czech-republic,cfl,Litomericko - Dobrovice,9,187,2112,2,44237,44246,3.31,3.68,1.83,0,0,0,2,0.48213591339168826,-0.1417967210761572
handball,france,lidl-starligue,St. Raphael - Nantes,6,200,3141,2,75153,75152,2.65,7.9,1.72,0,0,0,2,0.5216935726831649,-0.1426209097013284
soccer,norway,division-2-group-1,Grorud - Nybergsund,9,254,2475,1,56735,56734,1.79,3.95,3.39,0,0,0,1,0.4954170337871343,-0.14329558167218928
soccer,italy,serie-c-group-c,Juve Stabia - Fondi,9,220,2346,1,52158,52168,1.59,3.62,5.15,0,0,0,1,0.5756198280676891,-0.14366859893622771
basketball,japan,b-league,Ryukyu - Sun Rockers,7,223,2944,2,70267,70266,2.06,0.0,1.71,0,0,0,2,0.5250050231188065,-0.1440019865730155
soccer,ecuador,serie-a,Emelec - Dep. Cuenca,9,190,2141,1,45176,45180,1.39,4.37,7.52,0,0,0,1,0.6789532252046141,-0.14424363324509346
soccer,germany,regionalliga-west,Koln II - Viktoria Koln,9,204,2244,2,48876,48868,4.65,4.02,1.61,0,0,0,2,0.5662498826852075,-0.14481588340461624
soccer,austria,regionalliga-east,Stadlau - St. Polten (Am),9,165,2007,1,41519,41514,1.87,3.69,3.27,0,0,0,1,0.4673523143999383,-0.14488640468059236
soccer,germany,dfb-junioren-pokal,Freiburg U19 - Bochum U19,9,204,2277,2,0,0,2.5,4.2,2.1,0,0,0,2,0.4000031389422381,-0.14544855292845446
handball,sweden,allsvenskan-women,Drott Halmstad W - Karra W,6,283,3207,1,76471,76490,1.52,9.5,2.9,0,0,1,1,0.6079787242147194,-0.1459083446031278
american-football,usa,ncaa,Minnesota - Maryland,1,293,3488,1,81383,81391,1.18,0.0,4.8,0,0,0,1,0.8251455834946663,-0.14626784153496575
soccer,malta,premier-league,Hamrun - Mosta,9,240,2422,1,55416,55410,1.79,3.76,3.5,0,0,0,1,0.4940623300352818,-0.14636510029980437
basketball,spain,liga-femenina-women,Uni Girona W - Bembibre W,7,280,3013,1,71323,71331,1.14,0.0,6.1,0,0,1,1,0.8591570464206792,-0.14686405057446983
soccer,argentina,torneo-federal-a,Cipolletti - Deportivo Roca,9,160,1955,1,39918,39926,1.8,3.23,3.97,0,0,0,1,0.49013158231529075,-0.14720393979059582
soccer,argentina,torneo-federal-a,San Lorenzo Alem - Union Villa Krause,9,160,1955,1,39934,39909,1.73,3.3,4.33,0,0,0,1,0.5155973623910315,-0.14796789460755547
handball,europe,champions-league,Ademar - Elverum,6,196,3116,1,74208,98608,1.11,16.85,8.61,0,0,0,1,0.8861941512170576,-0.1484044740824176
soccer,england,northern-premier-league,Ashton Utd - Hednesford,9,193,2154,1,45776,45794,1.82,3.72,3.41,0,0,0,1,0.48255618460861754,-0.1484728585516049
soccer,colombia,torneo-aguila,Barranquilla - Llaneros,9,183,2093,1,43775,43771,1.64,3.53,4.77,0,0,0,1,0.5517446657170678,-0.1486542941000138
soccer,england,vanarama-national-league,Dagenham &amp; Red. - Torquay,9,193,2150,1,45539,45558,1.41,4.69,6.8,0,0,0,1,0.6659686229806427,-0.1487420526763263
basketball,latvia,lbl,BK Ogre/Kumho Sonora - Jekabpils,7,230,2950,1,70345,70341,1.29,0.0,3.43,0,0,0,1,0.741753617386924,-0.14875115024437233
soccer,estonia,meistriliiga,Levadia - Infonet Tallinn,9,194,2159,1,45925,45927,1.73,3.51,4.03,0,0,0,1,0.5143165021057886,-0.15100335802326806
soccer,kazakhstan,premier-league,Atyrau - Shakhtar Karagandy,9,225,2391,1,54818,54826,1.63,3.53,4.69,0,0,0,1,0.5545190201040255,-0.1525936463975214
soccer,spain,segunda-division-b-group-2,Leioa - Pena,9,280,2616,1,61530,61581,1.44,3.99,6.65,0,0,0,1,0.6477681132699034,-0.15275890202577083
soccer,kazakhstan,premier-league,Ordabasy - FK Akzhayik,9,225,2391,1,54823,54825,1.6,3.58,4.93,0,0,0,1,0.5675978633043003,-0.15307236452186584
american-football,canada,cfl,Ottawa Redblacks - Saskatchewan Roughriders,1,180,3473,2,81265,81264,2.32,0.0,1.61,0,0,0,2,0.56306689515073,-0.15321688329069602
soccer,indonesia,liga-1,Mitra Kukar - Sriwijaya,9,215,2324,1,51311,51315,1.59,3.62,4.99,0,0,0,1,0.5718922756223619,-0.1537140368821093
hockey,czech-republic,wsm-liga,Benatky - Kadan,5,187,3258,1,77717,77707,1.36,5.64,5.5,0,0,0,1,0.6942740240608718,-0.15496479799226176
handball,portugal,andebol-1,Arsenal - Xico Andebol,6,263,3183,1,75992,76008,1.32,10.76,3.83,0,0,0,1,0.719794309777099,-0.15584847216946643
soccer,finland,ykkonen,OPS - TPS,9,199,2211,2,47466,47459,6.72,4.51,1.41,0,0,0,2,0.6637856714510009,-0.156249276229485
soccer,england,northern-premier-league,Witton - Mickleover,9,193,2154,1,45806,45788,1.74,3.72,3.73,0,0,0,1,0.5082280309550047,-0.15632868397066466
baseball,taiwan,cpbl,Chinatrust Brothers - Uni Lions,8,309,3459,2,81068,81071,2.45,0.0,1.55,0,0,0,2,0.5894970506358569,-0.1568719482080396
soccer,cyprus,first-division,AEK Larnaca - Anorthosis,9,186,2104,1,44047,44046,1.66,3.75,4.3,0,0,0,1,0.5400201159927965,-0.15691910219993604
basketball,uruguay,liga-capital,Aguada - Urunday,7,297,3047,1,72371,72377,1.4,0.0,2.73,0,0,0,1,0.6691692131977144,-0.15790775380799985
soccer,belarus,pershaya-liga,Energetik-BGU - Lida,9,169,2020,1,41927,41928,1.73,3.49,3.98,0,0,0,1,0.511266815037939,-0.15823069860871988
soccer,germany,oberliga-bayern-sud,Holzkirchen - Kornburg,9,204,2259,1,49583,49563,1.76,3.82,3.46,0,0,0,1,0.4998528762283558,-0.15823544452380767
soccer,iceland,pepsideild,Vestmannaeyjar - KA Akureyri,9,213,2312,1,51049,51051,1.58,4.19,4.6,0,0,0,1,0.5744569703510128,-0.1592379083541373
soccer,england,league-two,Forest Green - Accrington,9,193,2149,2,0,45494,3.66,3.54,2.0,0,0,0,2,0.4201985971059729,-0.1596028057880542
soccer,belgium,second-amateur-division-group-vfv-a,Sint Niklaas - Olsa Brakel,9,170,2027,1,42130,42126,1.8,3.39,3.59,0,0,0,1,0.48449729682417364,-0.15988108214560925
american-football,canada,cfl,Hamilton Tiger-Cats - Toronto Argonauts,1,180,3473,2,81263,81261,2.19,0.0,1.67,0,0,0,2,0.5342094124114888,-0.16100041981016977
soccer,luxembourg,national-division,Differdange - Racing Luxembourg,9,235,2413,1,55200,55208,1.16,7.3,13.0,0,0,0,1,0.8398291369847442,-0.16123875686060518
soccer,iceland,pepsideild,Valur - Vikingur Reykjavik,9,213,2312,1,51052,51053,1.52,4.22,5.23,0,0,0,1,0.6027226862296694,-0.16127214794404324
soccer,kazakhstan,premier-league,I. Pavlodar - K. Almaty,9,225,2391,2,54824,54821,5.55,3.73,1.52,0,0,0,2,0.6025334510758587,-0.16182529685518238
soccer,germany,oberliga-bayern-sud,Rain/Lech - Sonthofen,9,204,2259,1,49555,49545,1.76,4.04,3.31,0,0,0,1,0.4977251360235571,-0.16316284289281507
soccer,china,fa-cup,Guangzhou Evergrande - Shanghai SIPG,9,182,2090,1,43664,43663,1.54,4.25,5.09,0,1,0,1,0.5920233826619385,-0.1634888716678049
soccer,peru,primera-division,Dep. Municipal - Juan Aurich,9,260,2492,1,57358,57360,1.48,4.0,5.87,0,0,0,1,0.6222545328801389,-0.1647151902862384
american-football,usa,ncaa,Duke - Miami (FL),1,293,3488,2,81432,81376,3.09,0.0,1.37,0,0,0,2,0.6854227130893935,-0.164786170452786
basketball,germany,bbl,Gottingen - Oldenburg,7,204,2917,2,69704,69694,3.82,0.0,1.26,0,0,0,2,0.7596324502570599,-0.16485812567732472
soccer,czech-republic,u19-league,Teplice U19 - Ostrava U19,9,187,2122,2,44597,44600,2.98,4.26,1.81,0,0,0,2,0.47850290032108944,-0.16532067952941742
volleyball,russia,vysshaya-league,Makhachkala - Groznyj,2,266,3772,1,86346,86340,1.12,0.0,6.5,0,0,0,1,0.8750908123267848,-0.16581908495000838
handball,croatia,premijer-liga,Porec - Karlovac,6,185,3102,1,73804,73815,1.19,14.25,5.75,0,0,0,1,0.8137693470001075,-0.16639198457827417
hockey,belarus,extraleague,Gomel - Novopolotsk,5,169,3248,1,77589,77596,1.09,13.13,12.25,0,0,0,1,0.9036827348371677,-0.16650910030541308
handball,sweden,allsvenskan,Tumba - Country,6,283,3205,2,76408,76430,2.22,8.59,1.84,0,0,0,2,0.46638920529350203,-0.1688617407856622
soccer,hungary,merkantil-bank-liga,Szolnoki MAV - Siofok,9,212,2305,1,50799,50796,1.57,3.76,4.84,0,0,0,1,0.5750007199204065,-0.1706120521490558
handball,austria,hla,West Wien - Aon Fivers,6,165,3094,2,73687,73685,2.19,8.34,1.89,0,0,0,2,0.44850291458238056,-0.17115673195427053
soccer,bosnia-and-herzegovina,premier-league,Siroki Brijeg - Radnik Bijeljina,9,173,2037,1,42406,42399,1.53,3.59,5.54,0,0,0,1,0.5939591824142598,-0.17215556774751403
handball,slovakia,extraliga,SKP Bratislava - Hlohovec,6,275,3192,2,76151,76147,2.24,8.71,1.82,0,0,0,2,0.4718124071121828,-0.17231880372661862
soccer,austria,regionalliga-west,Johann - Hohenems,9,165,2009,1,41610,41602,1.62,4.18,4.13,0,0,0,1,0.5508246456016607,-0.17365173246017682
soccer,sweden,division-2-norrland,Taftea IK - Moron,9,283,2635,1,62359,62365,1.67,4.22,3.6,0,0,0,1,0.5290593152384975,-0.17383722918165567
soccer,scotland,league-two,Peterhead - Berwick,9,270,2556,1,59411,59417,1.37,4.59,7.19,0,0,0,1,0.6823270868153014,-0.1762483542244244
soccer,finland,kakkonen-group-c,Hercules - AC Kajaani,9,199,2214,2,47563,47560,3.16,4.47,1.74,0,0,0,2,0.4993730160855364,-0.17714993515022515
soccer,argentina,primera-c-metropolitana,Justo Jose de Urquiza - Sportivo Barracas,9,160,1953,1,39863,39868,1.52,3.66,5.55,0,0,0,1,0.5967319879471934,-0.17878341984666543
soccer,germany,oberliga-bayern-nord,Wurzburger FV - Jahn Forchheim,9,204,2258,1,49485,49481,1.7,4.0,3.4,0,0,0,1,0.5146153106451745,-0.17879138843314762
soccer,ukraine,persha-liga,Desna - Obolon Brovar Kyjev,9,295,2699,1,64560,64566,1.37,4.25,7.41,0,0,0,1,0.6815929620847755,-0.17896659984826344
soccer,norway,division-2-group-2,Fana - Byasen,9,254,2476,1,56811,56817,1.61,4.14,4.04,0,0,0,1,0.5530501486771057,-0.17965452562272105
handball,sweden,allsvenskan-women,Kungalvs W - Eskilstuna W,6,283,3207,1,76473,76469,1.5,9.3,2.89,0,0,1,1,0.6062817240136448,-0.18115482795906557
soccer,armenia,premier-league,Alashkert - Banants Yerevan,9,161,1959,1,40104,40105,1.59,3.74,4.63,0,0,0,1,0.5615545877837947,-0.18157322953180732
handball,europe,champions-league,Flensburg-H. - Paris SG,6,196,3116,2,74134,74127,3.17,8.96,1.53,0,0,0,2,0.5906507880246448,-0.18170621570244053
soccer,indonesia,liga-2,Persebaya - Semeru Fc Lumajang,9,215,2325,1,51374,51380,1.5,3.75,5.5,0,0,0,1,0.6053248111865532,-0.1840255664403403
soccer,norway,norway-cup-women,Avaldsnes W - Arna-Bjornar W,9,254,2484,1,57186,57189,1.47,4.42,5.24,0,1,1,1,0.6210179434242984,-0.18532685780059874
soccer,argentina,primera-c-metropolitana,Excursionistas - Leandro N. Alem,9,160,1953,1,39861,0,2.0,3.24,3.31,0,0,0,1,0.4067115309157982,-0.1865769381684036
soccer,england,fa-cup,East Thurrock - Harlow,9,193,3863,1,88816,88823,1.33,4.67,7.3,0,1,0,1,0.705570723318562,-0.18663920601912887
soccer,germany,regionalliga-west,Dortmund II - Erndtebruck,9,204,2244,1,48881,48897,1.39,4.75,6.57,0,0,0,1,0.6670574607582933,-0.18664135781018573
soccer,argentina,primera-b-nacional,Sportivo Estudiantes - Deportivo Moron,9,160,1951,1,39764,0,2.04,3.01,3.7,0,0,0,1,0.3947932397640375,-0.1871363373859264
basketball,italy,a2-west,Cagliari - Biella,7,220,2937,2,70097,70089,2.05,0.0,1.66,0,0,0,2,0.5270796384242086,-0.18946636396335434
handball,sweden,allsvenskan-women,Tyreso W - Torslanda W,6,283,3207,1,76478,76483,1.46,9.3,3.1,0,0,1,1,0.6251674888617148,-0.1896857962215139
soccer,sweden,division-1-sodra,Utsiktens - Oddevold,9,283,2633,1,62298,62308,1.5,4.3,5.01,0,0,0,1,0.6030825713849227,-0.19075228584523174
soccer,england,fa-cup,St. Albans - Bridport,9,193,3863,1,88736,88979,1.14,7.1,13.06,0,1,0,1,0.8537458668458507,-0.19092651282664477
soccer,norway,division-2-group-2,Nardo - Notodden,9,254,2476,2,56818,56816,3.93,4.16,1.62,0,0,0,2,0.5441219838487116,-0.19116513897594697
soccer,czech-republic,division-2,Pribram - Frydek-Mistek,9,187,2111,1,44221,44196,1.44,4.0,6.22,0,0,0,1,0.6358821367269402,-0.19165846162092318
soccer,germany,regionalliga-sudwest,Rochling - Kassel,9,204,2245,2,0,48945,3.52,3.52,1.94,0,0,0,2,0.4223504943974007,-0.1921702562436625
hockey,finland,suomi-sarja,Indians Kaarina - Riemu,5,199,3308,1,78369,78368,1.4,6.5,3.85,0,0,0,1,0.6592750713760064,-0.19253725018397788
soccer,england,bostik-league,Hendon - Tooting &amp; Mitcham,9,193,2155,1,45837,45873,1.55,3.92,4.68,0,0,0,1,0.5767663967665979,-0.1927492454759512
basketball,switzerland,lna,BBC Monthey - BC Boncourt,7,284,3017,1,71384,71391,1.15,0.0,6.0,0,0,0,1,0.8443579568267366,-0.19325566432835276
soccer,belgium,first-amateur-division,Dender - Knokke,9,170,2025,1,42099,0,2.09,3.6,2.71,0,0,0,1,0.37725514994548714,-0.19407040056324032
american-football,usa,ncaa,Wake Forest - Florida State,1,293,3488,2,81384,81356,3.19,0.0,1.34,0,0,0,2,0.6967088697254795,-0.19532386637605112
soccer,paraguay,primera-division,Olimpia Asuncion - Dep. Capiata,9,259,2491,1,57339,57343,1.41,4.38,6.29,0,0,0,1,0.6522483437241395,-0.19592642768039836
soccer,russia,youth-league,Anzhi U21 - Zenit Petersburg U21,9,266,2542,2,59050,59052,4.48,4.06,1.56,0,0,0,2,0.5705222908669768,-0.19640218972770743
soccer,ukraine,youth-league,Ch. Odessa U21 - Vorskla Poltava U21,9,295,2701,2,64595,64599,4.33,4.0,1.57,0,0,0,2,0.5648959683325896,-0.19844443810146362
soccer,germany,oberliga-nofv-sud,Schott Jena - Askania Bernburg,9,204,2250,2,49142,49154,3.68,3.93,1.66,0,0,0,2,0.5230352409782544,-0.19963863632742088
volleyball,finland,mestaruusliiga-women,Kangasala W - Vampula W,2,199,3708,1,85207,85206,1.35,0.0,2.95,0,0,1,1,0.6888954096115038,-0.19997484864134246
handball,europe,champions-league,Meshkov Brest - Telekom Veszprem,6,196,3116,2,74135,74129,3.4,8.71,1.49,0,0,0,2,0.6051079827029778,-0.20079409341339385
american-football,usa,ncaa,Kentucky - Eastern Michigan,1,293,3488,1,81352,81401,1.14,0.0,5.63,0,0,0,1,0.8524308608582843,-0.20163441872539947
handball,poland,superliga,Legionowo - Wybrzeze Gdansk,6,262,3179,2,75956,75950,2.74,8.53,1.6,0,0,0,2,0.5493058812932701,-0.20185098321794637
soccer,germany,oberliga-bayern-sud,Heimstetten - Schwabmunchen,9,204,2259,1,49544,49552,1.55,4.1,4.37,0,0,0,1,0.5733849309201574,-0.2022788310431926
soccer,uruguay,primera-division,Rampla Juniors - Penarol,9,297,2710,2,64794,64793,5.83,4.42,1.43,0,0,0,2,0.6381428811908082,-0.20338530208638214
soccer,germany,regionalliga-bayern,Schalding - Eichstatt,9,204,2246,1,48994,0,2.06,3.52,3.17,0,0,0,1,0.3806466390261154,-0.20364898453415303
soccer,belgium,second-amateur-division-group-vfv-b,Overijse - Lenaarts,9,170,2028,1,42179,0,1.91,3.59,3.09,0,0,0,1,0.42614217099331436,-0.2044708279151314
soccer,sweden,division-2-vastra-gotaland,Lindome - Tenhults,9,283,2637,1,62447,62452,1.58,4.55,3.75,0,0,0,1,0.5576102013006916,-0.20513083093949527
soccer,sweden,division-1-sodra,Rosengard - Oskarshamns,9,283,2633,2,62296,62303,4.96,4.41,1.49,0,0,0,2,0.6033920521120664,-0.20601192316943076
soccer,poland,ekstraliga-women,Leczna W - AZS Wroclaw W,9,262,2515,1,0,0,1.16,6.67,10.0,0,0,1,1,0.8335627396272411,-0.20667013770250206
soccer,indonesia,liga-1,Persija Jakarta - PS TNI,9,215,2324,1,51307,51317,1.37,4.28,7.05,0,0,0,1,0.6738840696612469,-0.2075103366597072
soccer,sweden,division-2-ostra-gotaland,Vimmerby - Hassleholms IF,9,283,2641,2,62616,62628,4.09,4.34,1.57,0,0,0,2,0.5615798960593327,-0.20757818102955727
soccer,vietnam,v-league,Thanh Hoa - Hai Phong,9,300,2718,1,64963,64960,1.5,4.24,4.84,0,0,0,1,0.59737606676245,-0.2078717997126498
american-football,usa,ncaa,Tennessee - Georgia,1,293,3488,2,81360,81365,3.52,0.0,1.29,0,0,0,2,0.7283147428755453,-0.2085309713467121
soccer,europe,euro-u17,Russia U17 - Finland U17,9,196,2171,1,46622,46620,1.37,5.14,6.44,0,0,0,1,0.6735933481363824,-0.208586792035557
handball,switzerland,nla,Wacker Thun - Kadetten,6,284,3208,2,76512,76504,2.8,8.75,1.58,0,0,0,2,0.5562994711612936,-0.20870144062957938
soccer,sweden,division-2-vastra-gotaland,Hoganas - Savedalens,9,283,2637,2,62445,62448,4.0,4.29,1.58,0,0,0,2,0.5560244744479291,-0.20945056960736538
soccer,russia,division-2-south,Chernomorets Novorossijsk - Kuban 2,9,266,2537,1,58929,58926,1.2,5.8,11.5,0,0,0,1,0.7983098786147479,-0.21014072831151315
hockey,russia,mhl,Stalnye Lisy - Sputnik Almetievsk,5,266,3343,1,78933,99216,1.09,11.0,12.25,0,0,0,1,0.9000783261801072,-0.21016249404092296
soccer,europe,euro-u17,Iceland U17 - Faroe Islands U17,9,196,2171,1,46627,46611,1.15,6.49,14.15,0,0,0,1,0.8421384439960328,-0.21027192936374944
hockey,switzerland,swiss-league,Biasca - Langenthal,5,284,3381,2,79748,79738,5.5,6.13,1.36,0,0,0,2,0.6792248313423161,-0.21181730381791639
american-football,usa,ncaa,Kent State - Buffalo,1,293,3488,2,81459,81458,3.43,0.0,1.3,0,0,0,2,0.7202053622769895,-0.2124434301330454
soccer,germany,oberliga-bayern-nord,Grossbardorf - DJK Bamberg,9,204,2258,1,49483,49487,1.55,4.36,4.05,0,0,0,1,0.5697144193458477,-0.21262300002533838
hockey,finland,suomi-sarja,AIK/Laser - S-Kiekko,5,199,3308,1,99169,78372,1.67,6.0,2.75,0,0,0,1,0.5134649717617763,-0.21270671217587103
basketball,poland,ekstraklasa-women,Artego Bydgoszcz W - Torun W,7,262,2977,1,70675,70678,1.34,0.0,3.22,0,0,1,1,0.6922033553742801,-0.21308089352489565
soccer,sweden,division-2-ostra-gotaland,Kvarnby - IFK Berga,9,283,2641,2,62621,62619,5.28,4.17,1.47,0,0,0,2,0.6108925122636905,-0.2169957595156917
soccer,germany,regionalliga-nordost,Viktoria Berlin - Luckenwalde,9,204,2243,1,48839,48842,1.32,5.15,7.48,0,0,0,1,0.704968724126702,-0.21700401297735403
soccer,england,northern-premier-league,Stalybridge - Altrincham,9,193,2154,2,0,0,4.05,3.79,1.67,0,0,0,2,0.5108783125639382,-0.2191540567436168
handball,spain,liga-asobal,Huesca - Quabit Guadalajara,6,280,3198,1,76225,76230,1.2,12.08,6.39,0,0,0,1,0.7964780648620008,-0.22113161082799543
soccer,austria,regionalliga-central,Lafnitz - Union Gurten,9,165,2008,1,41557,41561,1.45,4.19,5.45,0,0,0,1,0.6191582087694998,-0.22715688285383423
soccer,slovakia,fortuna-liga,Slovan Bratislava - Nitra,9,275,2573,1,59865,59879,1.33,4.85,7.23,0,0,0,1,0.6951448236057404,-0.22865874122534915
soccer,finland,kakkonen-group-c,KuFu-98 - JBK,9,199,2214,1,47571,47568,1.48,4.62,4.57,0,0,0,1,0.6013354931424247,-0.22921556281085717
soccer,england,wsl-1-women-2017-2018,Manchester City W - Arsenal W,9,193,0,1,0,0,1.97,3.51,3.21,0,0,0,1,0.3945175388241133,-0.22969118403762562
soccer,hungary,otp-bank-liga,Balmazujvaros Sport - Ferencvaros,9,212,2304,2,0,50757,3.87,3.65,1.83,0,0,0,2,0.44112501024249207,-0.23221835091113197
soccer,bulgaria,parva-liga,Etar - CSKA Sofia,9,176,2071,2,43197,43178,6.88,4.61,1.36,0,0,0,2,0.6738112598632844,-0.2322685738498142
soccer,wales,premier-league,Carmarthen Town - TNS,9,301,2719,2,64984,64987,7.29,5.18,1.31,0,0,0,2,0.7079901797238687,-0.23397698245720003
volleyball,czech-republic,extraliga,Zlin - Brno,2,187,3663,2,83922,83927,2.49,0.0,1.48,0,0,0,2,0.5995937674564664,-0.2345858836758953
soccer,italy,primavera-2-2017-2018,Cittadella U19 - Venezia U19,9,220,0,1,0,0,2.1,3.77,2.7,0,0,0,1,0.3531630496959917,-0.23487054148947026
handball,greece,a1,Foivos - Aeropos Edessas,6,207,3155,2,75547,75553,2.94,9.26,1.51,0,0,0,2,0.5829124962320743,-0.2349061386069957
soccer,italy,primavera-1-2017-2018,Udinese U19 - Sampdoria U19,9,220,0,1,0,0,2.02,3.76,2.9,0,0,0,1,0.37622137043786563,-0.23532630560344253
soccer,argentina,primera-d-metropolitana,General Lamadrid - Real Pilar,9,160,1954,1,39895,0,1.73,3.1,4.75,0,0,0,1,0.4781834128287305,-0.23663382987163864
soccer,slovenia,prva-liga,Maribor - Triglav,9,276,2585,1,60229,60237,1.17,6.17,12.57,0,0,0,1,0.8202879021466027,-0.2368420852263227
soccer,czech-republic,cfl,Pisek - Stechovice,9,187,2112,1,44249,44240,1.49,4.3,4.58,0,0,0,1,0.593183634328735,-0.23705384663303034
soccer,switzerland,1-liga-promotion,Bruhl - YF Juventus,9,284,2652,1,62936,62941,1.44,4.33,5.25,0,0,0,1,0.6219340358286203,-0.23730679183360653
soccer,russia,youth-league,Rubin Kazan U21 - Amkar U21,9,266,2542,1,59046,59045,1.33,4.37,7.51,0,0,0,1,0.6925468961085463,-0.2391291762897984
volleyball,russia,cup-of-siberia-and-far-east-women,Yenisey W - Sakhalin W,2,266,3780,1,86494,86497,1.4,0.0,2.81,0,1,1,1,0.6455968137430236,-0.24041115189941764
soccer,spain,tercera-division-2017-2018,Basconia - Deportivo Getxo,9,280,0,1,0,0,1.91,3.29,3.45,0,0,0,1,0.4074652777901503,-0.243671779583311
soccer,poland,central-youth-league-2017-2018,Plock U19 - OKS Stomil U19,9,262,0,1,0,0,1.91,3.62,3.23,0,0,0,1,0.40731743739962634,-0.24398208194144375
soccer,austria,regionalliga-west,Kitzbuhel - Grodig,9,165,2009,2,41612,41606,5.58,4.56,1.43,0,0,0,2,0.6258269729905368,-0.24434285726402902
soccer,slovakia,fortuna-liga,Zilina - Michalovce,9,275,2573,1,59872,59864,1.25,5.35,9.16,0,0,0,1,0.7510110949725363,-0.2449445251373188
soccer,usa,usl-2017,New York Red Bulls 2 - Pittsburgh,9,293,0,1,0,0,1.91,3.6,3.24,0,0,0,1,0.4066343729621736,-0.24541576663983355
soccer,usa,usl-2017,Vancouver Whitecaps 2 - Portland 2,9,293,0,1,0,0,1.86,3.49,3.49,0,0,0,1,0.42363669392166364,-0.24655319686709948
soccer,spain,tercera-division-2017-2018,Roces - Mosconia,9,280,0,2,0,0,3.79,3.66,1.77,0,0,0,2,0.4575679891664195,-0.24688916776030845
soccer,italy,primavera-2-2017-2018,Crotone U19 - Foggia U19,9,220,0,1,0,0,1.91,3.78,3.1,0,0,0,1,0.4055535474171903,-0.24768431256391937
volleyball,finland,mestaruusliiga,Vantaa Ducks - Sampo,2,199,3707,2,85185,85179,4.65,0.0,1.18,0,0,0,2,0.8096719939411126,-0.24770581749715145
american-football,usa,ncaa,Arkansas - New Mexico State,1,293,3488,1,81369,81461,1.11,0.0,6.49,0,0,0,1,0.8762901350647725,-0.24834500071002205
soccer,netherlands,tweede-divisie-2017-2018,Rijnsburgse - VVSB,9,248,0,1,0,0,2.09,3.45,2.75,0,0,0,1,0.3488838499277288,-0.248470416193621
basketball,belgium,euromillions-basketball-league,Oostende - Leuven Bears,7,170,2825,1,67990,67998,1.06,0.0,10.5,0,0,0,1,0.9292989283431353,-0.2490522659379414
soccer,usa,usl-2017,Charlotte Independ. - Cincinnati,9,293,0,1,0,0,1.83,3.58,3.52,0,0,0,1,0.43295348369992337,-0.2502350901555906
soccer,england,fa-cup,Truro - Sudbury,9,193,3863,1,88835,88818,1.17,6.71,10.74,0,1,0,1,0.8180483123870619,-0.2522557323949277
soccer,united-arab-emirates,uae-league,Al Jazira - Al Nasr,9,296,2704,1,64695,64692,1.38,4.69,5.91,0,0,0,1,0.6550644606686802,-0.2526606428347932
handball,denmark,888ligaen,Sonderjyske - Bjerringbro/Silkeborg,6,188,3105,2,73859,73848,3.68,8.89,1.42,0,0,0,2,0.6286214873172807,-0.2556130666891939
soccer,spain,tercera-division-2017-2018,Unionistas de Salamanca - Zamora,9,280,0,1,0,0,1.98,3.33,3.05,0,0,0,1,0.3781054910888267,-0.2564807424940032
volleyball,russia,superleague,Dinamo-Lo - Kemerovo,2,266,3769,2,86307,86303,3.79,0.0,1.25,0,0,0,2,0.7483157557187493,-0.25842122140625357
volleyball,finland,mestaruusliiga,Hurrikaani - Lakkapaa,2,199,3707,1,85178,85180,1.13,0.0,5.5,0,0,0,1,0.855145018403595,-0.2591240707995215
hockey,sweden,hockeyettan-sodra,Kristianstads - Vimmerby,5,283,3356,1,79178,79179,1.21,6.58,8.1,0,0,0,1,0.7811060236872238,-0.2612462444688533
soccer,netherlands,tweede-divisie-2017-2018,GVVV - Excelsior Maassluis,9,248,0,1,0,0,2.0,3.6,2.8,0,0,0,1,0.36934966407902825,-0.2613006718419435
soccer,italy,primavera-1-2017-2018,AC Milan U19 - Napoli U19,9,220,0,1,0,0,1.73,4.0,3.59,0,0,0,1,0.46744498482085817,-0.2620824332327608
soccer,slovakia,fortuna-liga,Trencin - Z. Moravce,9,275,2573,1,59868,59871,1.33,4.86,6.77,0,0,0,1,0.686348030486472,-0.2641124831908854
soccer,finland,liiga-women,Pallokissat Kuopio W - HJK W,9,199,2217,2,47757,47755,6.63,5.5,1.27,0,0,1,2,0.7309962243784865,-0.26531405570119265
soccer,england,wsl-1-women-2017-2018,Bristol City W - Yeovil W,9,193,0,1,0,0,1.65,3.59,4.56,0,0,0,1,0.5009875927801422,-0.2667238029427161
soccer,netherlands,tweede-divisie-2017-2018,Lienden - HHC,9,248,0,1,0,0,1.95,3.6,2.9,0,0,0,1,0.3828063502903718,-0.2668711757197632
soccer,saudi-arabia,saudi-professional-league,Al-Hilal - Al Qadisiya,9,269,2550,1,59274,59278,1.23,5.36,9.72,0,0,0,1,0.7630647947627266,-0.2670882714862884
soccer,czech-republic,cfl,Usti nad Orlici - Cizova,9,187,2112,1,0,0,1.32,5.16,6.32,0,0,0,1,0.6916215620962228,-0.27206105635308064
