Sport,Country,League,Participants,SportId,CountryId,LeagueId,Bet,HomeTeamId,AwayTeamId,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen,Prediction,Probability,Kelly
soccer,argentina,primera-b-metropolitana,UAI Urquiza - Sacachispas,9,160,1952,1,39826,0,1.84,3.19,3.99,0,0,0,1,0.4336304735271886,-0.2406189627499678
soccer,vietnam,v-league,Than Quang Ninh - Can Tho,9,300,2718,1,64967,64958,1.36,4.58,6.55,0,0,0,1,0.6714297217671722,-0.241265495546238
soccer,moldova,divizia-nationala,Zimbru Chisinau - Sheriff Tiraspol,9,243,2433,2,55651,55659,6.29,4.3,1.39,0,0,0,2,0.6512713738251119,-0.24290459072588327
handball,sweden,handbollsligan,Aranas - Lugi,6,283,3204,2,76387,76381,3.71,9.76,1.41,0,0,0,2,0.6372124409045888,-0.24763526420617024
volleyball,world,norceca-championship,Canada - USA,2,302,3856,2,88024,88031,4.12,0.0,1.23,0,0,0,2,0.7666753987654084,-0.24777938921107706
soccer,netherlands,tweede-divisie-2017-2018,AFC - De Treffers,9,248,0,1,0,0,2.09,3.45,2.75,0,0,0,1,0.3488838499277288,-0.248470416193621
soccer,croatia,1-hnl,Rudes - Rijeka,9,185,2100,2,0,43886,8.95,4.76,1.32,0,0,0,2,0.6971847505326044,-0.24911290405300665
soccer,norway,division-2-group-2,Nest-Sotra - Vidar,9,254,2476,1,56819,56812,1.41,4.55,5.43,0,0,0,1,0.6364698386618289,-0.2501890914312714
hockey,sweden,hockeyettan-vastra,Grums - Surahammars,5,283,3357,1,79217,79219,1.28,6.19,6.14,0,0,0,1,0.726266987396402,-0.251350914759305
soccer,italy,serie-d-group-d,Sangiovannese - Montevarchi Calcio,9,220,2351,1,52758,0,1.99,3.31,3.37,0,0,0,1,0.3773365336947388,-0.2516164625732018
soccer,czech-republic,division-2,Ceske Budejovice - Vitkovice,9,187,2111,1,44183,44194,1.31,4.79,7.65,0,0,0,1,0.7034600521044365,-0.25312042497802606
soccer,germany,bundesliga-women,Koln W - Freiburg W,9,204,2278,2,50145,50133,10.92,7.39,1.13,0,0,1,2,0.8557115957346954,-0.25419920630611026
soccer,panama,lpf-2017-2018,Tauro - Atl. Veraguense,9,258,0,1,0,0,1.61,3.23,5.49,0,0,0,1,0.5243283109470221,-0.25546134323818737
soccer,italy,serie-d-group-a,Caronnese - Como,9,220,2348,1,52299,0,1.95,3.31,3.51,0,0,0,1,0.3880600118741214,-0.2560873440478561
soccer,italy,serie-d-group-e,Lavagnese - SSD Argentina,9,220,2352,1,52960,52999,1.34,4.43,7.0,0,0,0,1,0.6812145929945413,-0.2563895452568073
soccer,spain,tercera-division-2017-2018,Quintanar - Mora CF,9,280,0,1,0,0,1.83,3.62,3.42,0,0,0,1,0.42975400731286434,-0.2572893573704315
soccer,austria,bundesliga-women,Landhaus W - Vorderland W,9,165,2012,1,0,0,1.1,8.0,13.0,0,0,1,1,0.8856325841617403,-0.25804157422085616
soccer,romania,liga-1,Sepsi - FCSB,9,265,2528,2,0,58505,7.76,4.14,1.43,0,0,0,2,0.621571453685217,-0.25849493309334814
handball,europe,champions-league,Vardar - PPD Zagreb,6,196,3116,1,74128,74138,1.14,14.82,7.59,0,0,0,1,0.8451303834995817,-0.2610811629319787
handball,europe,champions-league,Wisla Plock - Barcelona,6,196,3116,2,74143,74130,4.03,9.42,1.38,0,0,0,2,0.6524963124306614,-0.26198707590970355
soccer,usa,usl-2017,Reno - Real Monarchs,9,293,0,1,0,0,1.76,3.6,3.78,0,0,0,1,0.45451554708119957,-0.2632271541277484
handball,denmark,1-division,Otterup - Fredericia,6,188,3106,2,73882,73888,3.1,9.9,1.46,0,0,0,2,0.6018541039514516,-0.26368045267582774
soccer,russia,division-2-center,FK Strogino Moscow - Ararat Moscow,9,266,2539,2,0,0,10.66,5.63,1.19,0,0,0,2,0.7972749391203131,-0.26969906550961814
soccer,serbia,super-liga,Napredak - FK Crvena zvezda,9,272,2565,2,59660,59658,7.39,4.98,1.3,0,0,0,2,0.7061321292765719,-0.2734274398015216
soccer,england,wsl-1-women-2017-2018,Birmingham W - Everton W,9,193,0,1,0,0,1.64,3.6,4.55,0,0,0,1,0.502701578563028,-0.27432720493224094
soccer,spain,tercera-division-2017-2018,Agoncillo - Tedeon,9,280,0,1,0,0,1.67,3.41,4.51,0,0,0,1,0.48781258711701203,-0.2766462380814776
volleyball,italy,serie-a2,Lagonegro - Monini Spoleto,2,220,3733,2,85725,85712,4.39,0.0,1.19,0,0,0,2,0.7960290282963804,-0.27750240172267004
soccer,serbia,super-liga,Partizan - Cukaricki,9,272,2565,1,59662,59666,1.25,5.11,8.97,0,0,0,1,0.7444123248887519,-0.27793837555624057
soccer,venezuela,primera-division,Monagas - JBL Zulia,9,299,2715,1,64885,64879,1.29,5.06,7.54,0,0,0,1,0.7125922789619924,-0.2784688280656198
volleyball,poland,plusliga,Bydgoszcz - ONICO Warszawa,2,262,3754,2,86089,86100,4.16,0.0,1.21,0,0,0,2,0.7781140748029812,-0.27848556899234667
soccer,spain,segunda-division-b-group-1,Rayo Majadahonda - Navalcarnero,9,280,2615,1,61405,0,1.99,3.23,3.43,0,0,0,1,0.3631767603134306,-0.28007903734977085
soccer,peru,primera-division,Garcilaso - AD Cantolao,9,260,2492,1,57372,57359,1.22,5.59,9.79,0,0,0,1,0.7687434689419294,-0.2824225813220283
soccer,spain,tercera-division-2017-2018,Huetor Tajar - Huetor Vega,9,280,0,1,0,0,1.67,3.77,4.03,0,0,0,1,0.48409307164084886,-0.2859172691937052
soccer,spain,tercera-division-2017-2018,Espanyol B - Vilassar de Mar,9,280,0,1,0,0,1.25,5.03,9.04,0,0,0,1,0.7419945622746664,-0.2900271886266679
soccer,romania,liga-1,CFR Cluj - FC Juventus Bucuresti,9,265,2528,1,58504,0,1.24,5.43,12.93,0,0,0,1,0.7493807876259876,-0.2948659305990642
soccer,spain,tercera-division-2017-2018,Sevilla FC C - Ciudad de Lucena,9,280,0,1,0,0,1.62,3.6,4.5,0,0,0,1,0.5025733468996149,-0.29972770648810293
soccer,turkey,tff-1-lig,Adanaspor AS - Erzurum BB,9,292,2668,1,63424,0,1.89,3.4,3.88,0,0,0,1,0.38522065622267054,-0.3055426513923064
soccer,sweden,division-2-ostra-gotaland,Nybro - Torns,9,283,2641,2,62626,62627,6.16,4.95,1.34,0,0,0,2,0.6686146645153471,-0.3060480869101022
soccer,bosnia-and-herzegovina,premier-league,FK Sarajevo - Krupa,9,173,2037,1,42397,42396,1.26,5.18,8.32,0,0,0,1,0.7300883375658571,-0.30803344102700025
soccer,bulgaria,parva-liga,Ludogorets - Beroe,9,176,2071,1,43180,43185,1.2,5.88,10.26,0,0,0,1,0.7814544676886787,-0.3112731938679281
soccer,poland,division-2,Radomiak Radom - GKS Jastrzebie,9,262,2499,1,57568,0,1.91,3.28,3.48,0,0,0,1,0.3748100152598342,-0.3122119459930953
soccer,belgium,second-amateur-division-group-acff-2017-2018,RFC Liege - Solieres Sport,9,170,0,1,0,0,1.61,3.69,4.25,0,0,0,1,0.5016693548594873,-0.3152661289774187
soccer,spain,tercera-division-2017-2018,Lebrijana - CD Alcala,9,280,0,1,0,0,1.59,3.73,4.47,0,0,0,1,0.5111147502080098,-0.3175043172360413
soccer,germany,regionalliga-north,TSV Havelse - Eutin,9,204,2242,1,48747,0,1.53,4.17,5.36,0,0,0,1,0.5428889276721888,-0.31958479370103987
basketball,italy,lega-a,Cremona - Olimpia Milano,7,220,2936,2,70060,70051,5.24,0.0,1.16,0,0,0,2,0.8176623511114283,-0.3219479544421458
soccer,spain,tercera-division-2017-2018,Mar Menor - Pinatar,9,280,0,1,0,0,1.53,4.02,4.78,0,0,0,1,0.5412299446326444,-0.3243739334189698
soccer,spain,tercera-division-2017-2018,Alzira - Borriol,9,280,0,1,0,0,1.29,5.02,7.55,0,0,0,1,0.7011283077328474,-0.32946373456767863
soccer,usa,usl-2017,Oklahoma City Energy - Los Angeles 2,9,293,0,1,0,0,1.45,4.19,5.54,0,0,0,1,0.5847782869752347,-0.33793663085757725
soccer,czech-republic,division-d,Velka Bites - Trebic,9,187,2117,1,44414,0,1.59,3.95,4.1,0,0,0,1,0.5032036404024185,-0.33882408772907546
soccer,czech-republic,division-c,Admira Prague - Brandys n. Labem,9,187,2116,1,44394,0,1.59,4.05,4.0,0,0,0,1,0.5025380430782597,-0.3406178161111305
basketball,spain,acb,Gran Canaria - Gipuzkoa,7,280,3008,1,71215,71226,1.12,0.0,6.35,0,0,0,1,0.8556394960835875,-0.34736470321984964
soccer,costa-rica,primera-division,Guadalupe - Herediano,9,184,2097,2,0,43845,5.07,3.87,1.56,0,0,0,2,0.5151202268524916,-0.35073651091091623
soccer,vietnam,v-league,T&amp;T Ha Noi - Long An,9,300,2718,1,64957,64964,1.25,5.55,7.68,0,0,0,1,0.7297930699363668,-0.35103465031816583
soccer,belgium,second-amateur-division-group-vfv-b,Hades - City Pirates,9,170,2028,1,42173,0,1.51,3.69,5.06,0,0,0,1,0.5429358931701506,-0.3532682378687698
basketball,italy,lega-a,Sassari - Cantu,7,220,2936,1,70055,70061,1.14,0.0,5.61,0,0,0,1,0.8333324267643928,-0.357150239204231
soccer,ukraine,persha-liga,Arsenal Kiev - FC Dnipro Cherkasy,9,295,2699,1,64551,64553,1.19,5.76,10.24,0,0,0,1,0.7833092919242148,-0.3571681190009707
soccer,italy,serie-d-group-c,ArzignanoChiampo - Montebelluna,9,220,2350,1,91353,52654,1.58,3.64,5.17,0,0,0,1,0.5000616872384102,-0.36190092097122745
soccer,sweden,division-2-norra-svealand,S. Kerbura - Norrtalje,9,283,2636,2,62399,62400,6.49,5.44,1.29,0,0,0,2,0.6930220673490274,-0.365522527999154
handball,europe,european-championship-women,Italy W - Montenegro W,6,196,3115,2,98599,74114,17.83,25.17,1.01,0,0,1,2,0.9864489167454831,-0.3686594087062064
basketball,spain,liga-femenina-women,Lacturale Araski W - Quesos El Pastor W,7,280,3013,1,71324,71332,1.12,0.0,5.81,0,0,1,1,0.8530675452022095,-0.37136957811271026
soccer,norway,division-2-group-1,Raufoss - Follo,9,254,2475,1,56740,56742,1.24,5.61,7.84,0,0,0,1,0.7340067316376016,-0.37429855320572547
soccer,belgium,second-amateur-division-group-vfv-a,Westhoek - Pepingen,9,170,2027,1,42134,0,1.47,3.99,5.06,0,0,0,1,0.5567472480405078,-0.3863437135754331
basketball,spain,acb,Real Madrid - MoraBanc Andorra,7,280,3008,1,71210,71214,1.09,0.0,7.58,0,0,0,1,0.8850855492946955,-0.39174168076424193
soccer,costa-rica,primera-division,Alajuelense - Grecia,9,184,2097,1,43848,0,1.4,4.46,6.12,0,0,0,1,0.6009570190393095,-0.39665043336241695
soccer,sweden,elitettan-women-2017,Assi W - Mallbackens W,9,283,0,1,0,0,1.37,4.88,5.52,0,0,0,1,0.6214195895063162,-0.40177070912526147
soccer,slovakia,2-liga,Podbrezova B - I. Bratislava,9,275,2574,2,0,59912,4.7,3.71,1.58,0,0,0,2,0.485230084802404,-0.4023042517451753
soccer,russia,division-2-ural-povolzhye,Neftekhimik - Anzhi-Junior Zelenodolsk,9,266,2541,1,59027,0,1.64,3.63,4.54,0,0,0,1,0.45024108973630933,-0.40875720755070744
handball,europe,european-championship-women,Lithuania W - Spain W,6,196,3115,2,98601,74113,11.38,19.19,1.04,0,0,1,2,0.9458125386849588,-0.40887399419106923
soccer,south-africa,first-division,Jomo Cosmos - Uthongathi,9,277,2590,1,60371,0,1.66,3.47,4.67,0,0,0,1,0.4393147109060372,-0.41020845438784603
soccer,hong-kong,premier-league,Guangzhou R&amp;F U19 - Kitchee,9,211,2303,2,50742,50741,8.69,5.85,1.2,0,0,0,2,0.7626653206408521,-0.42400807615488767
soccer,spain,segunda-division-b-group-1,Fuenlabrada - Union Adarve,9,280,2615,1,61404,0,1.52,3.7,5.67,0,0,0,1,0.5124873653986047,-0.42503693191177083
handball,sweden,handbollsligan,Ystads IF - Karlskrona,6,283,3204,1,76379,76384,1.09,15.43,9.49,0,0,0,1,0.8819331876394028,-0.42992028303389934
soccer,austria,regionalliga-west,Altach (Am) - Alberschwende,9,165,2009,1,41605,0,1.37,4.7,6.01,0,0,0,1,0.6136776201816946,-0.4304369198677792
soccer,spain,tercera-division-2017-2018,Bembibre - Atl. Astorga,9,280,0,2,0,0,4.75,3.8,1.57,0,0,0,2,0.4799898829680315,-0.43230856796524647
soccer,peru,segunda-division,Cesar Vallejo - Sport Ancash,9,260,2493,1,57405,57401,1.06,8.68,21.29,0,0,0,1,0.9187887838435245,-0.4347314854310665
hockey,sweden,hockeyettan-vastra,Skovde - Forshaga,5,283,3357,1,79237,79248,1.15,8.34,8.33,0,0,0,1,0.8124155100599003,-0.43814775620743157
handball,europe,european-championship-women,FYR Macedonia W - Serbia W,6,196,3115,2,74118,74109,9.91,16.21,1.07,0,0,1,2,0.9052519311564947,-0.44829190946500835
handball,sweden,allsvenskan,Skanela - Lindesberg,6,283,3205,1,76422,76417,1.17,12.57,5.63,0,0,0,1,0.788890633257959,-0.4529291711069882
soccer,spain,tercera-division-2017-2018,El San Martin - Tuilla,9,280,0,2,0,0,5.0,4.0,1.5,0,0,0,2,0.5052315985054495,-0.48430520448365133
soccer,spain,tercera-division-2017-2018,R. Oviedo B - Llanera,9,280,0,1,0,0,1.2,5.95,8.77,0,0,0,1,0.7510913324651916,-0.493452005208851
handball,europe,european-championship-women,Turkey W - Germany W,6,196,3115,2,74125,74106,8.58,17.18,1.08,0,0,1,2,0.8873383766579136,-0.520931915118165
soccer,italy,serie-d-group-f,Avezzano - Nerostellati Pratola,9,220,2353,1,53176,0,1.36,4.75,6.0,0,0,0,1,0.594950304686055,-0.5301877378526808
soccer,cyprus,first-division,Alki Oroklini - APOEL,9,186,2104,2,0,44048,7.41,4.79,1.3,0,0,0,2,0.6434758532385408,-0.5449379692996562
basketball,lithuania,lkl,Vytautas - Neptunas,7,234,2951,2,70355,70352,5.01,0.0,1.14,0,0,0,2,0.8101240869543915,-0.5461324347999559
hockey,russia,vhl,Almetyevsk - Gornyak Uchaly,5,266,3342,1,78903,0,1.34,5.91,5.99,0,0,0,1,0.60520402712322,-0.5559605989849564
handball,europe,european-championship-women,Belarus W - Hungary W,6,196,3115,2,74126,74111,9.0,14.65,1.08,0,0,1,2,0.8842035590383944,-0.5632519529816743
handball,denmark,888ligaen,Tonder - Aalborg,6,188,3105,2,73853,73846,9.02,14.72,1.09,0,0,0,2,0.8692837638785911,-0.5831188596926176
soccer,finland,liiga-women,Honka W - Ilves W,9,199,2217,1,47758,47753,1.15,6.98,8.95,0,0,1,1,0.7905332168265821,-0.6059120043295382
handball,norway,grundigligaen,Falk - Haslum HK,6,254,3173,2,75784,75787,6.1,12.21,1.16,0,0,0,2,0.7722113206191304,-0.6514679255113047
basketball,poland,tauron-basket-liga,Anwil Wloclawek - Koszalin,7,262,2974,1,70620,70627,1.07,0.0,7.44,0,0,0,1,0.8825190474691899,-0.7957802743995245
volleyball,russia,vysshaya-league,Lokomotiv Izumrud - Sterlitamak,2,266,3772,1,86344,0,1.25,0.0,4.05,0,0,0,1,0.6400530802892733,-0.7997345985536333
basketball,italy,a2-west,Napoli Cuore - Eurobasket Roma,7,220,2937,2,0,97787,3.0,0.0,1.34,0,0,0,2,0.5058436782386582,-0.9475572681182292
basketball,europe,aba-league,Crvena zvezda mts - Mornar Bar,7,196,2865,1,68846,68850,1.05,0.0,8.67,0,0,0,1,0.9045569588671108,-1.0043038637906712
volleyball,italy,serie-a2,Massa - Siena,2,220,3733,2,0,85716,3.85,0.0,1.24,0,0,0,2,0.608756763084042,-1.0214233907324497
volleyball,italy,serie-a2,Tuscania - Taviano,2,220,3733,1,85724,0,1.2,0.0,4.33,0,0,0,1,0.6608229968052849,-1.035062019168291
basketball,lithuania,lkl,Nevezis - Zalgiris Kaunas,7,234,2951,2,70360,70353,8.43,0.0,1.05,0,0,0,2,0.9023450215896593,-1.050754546617151
rugby-union,france,top-14,Montpellier Herault RC - CA Brive,3,200,3527,1,82010,82012,1.01,36.73,16.52,0,0,0,1,0.9794080347122263,-1.0797884940651472
hockey,finland,suomi-sarja,Muik Hockey - Hokki,5,199,3308,2,0,78357,5.75,7.5,1.22,0,0,0,2,0.61841643308621,-1.116054325612836
basketball,japan,b-league,Nishinomiya Storks - Chiba,7,223,2944,2,0,70268,5.0,0.0,1.17,0,0,0,2,0.676151184877656,-1.22884184525378
handball,finland,sm-sarja,Cocks - BK-46,6,199,3139,1,75122,75123,1.04,19.96,10.26,0,0,0,1,0.9109010811806518,-1.3165718893030491
basketball,lithuania,lkl,Lietkabelis - Siauliai,7,234,2951,1,70354,70359,1.04,0.0,8.54,0,0,0,1,0.9030032152732207,-1.5219164028962604
basketball,czech-republic,zbl-women,Karlovy Vary W - KP Brno W,7,187,2841,2,68242,68234,6.99,0.0,1.05,0,0,1,2,0.879337686924809,-1.533908574579009
basketball,czech-republic,zbl-women,Ostrava W - Nymburk W,7,187,2841,2,68239,68233,6.93,0.0,1.05,0,0,1,2,0.8781692503782853,-1.5584457420560058
volleyball,poland,plusliga,Zawiercie - Kedzierzyn-Kozle,2,262,3754,2,0,86085,11.72,0.0,1.02,0,0,0,2,0.8897213370887317,-4.624211808474678
