Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly,Number Of Seasons,No Of Positive Seasons,Money Low,Money High
soccer,tajikistan,vysshaya-liga,1.50,2,1.4200,1.0000,0.4200,1.0000,1,1,0.42,0.42
soccer,tanzania,ligi-kuu-bara,1.30,14,1.2000,1.0000,0.2000,1.0000,2,2,0.185,0.215
soccer,tanzania,ligi-kuu-bara,1.50,10,1.3867,0.9167,0.2750,0.7011,2,2,0.185,0.365
soccer,thailand,thai-premier-league,1.30,274,1.2150,0.7987,-0.0260,-0.1379,8,3,-0.391666666666667,0.2475
soccer,thailand,thai-premier-league,1.50,278,1.4174,0.6116,-0.1338,-0.3187,9,3,-0.5,0.17
soccer,togo,championnat-national,1.50,1,1.3600,1.0000,0.3600,1.0000,1,1,0.36,0.36
soccer,trinidad-and-tobago,pro-league,1.30,25,1.2036,0.8583,0.0328,0.1625,4,2,-0.048,0.21
soccer,trinidad-and-tobago,pro-league,1.50,21,1.3958,0.4976,-0.3122,-0.7717,3,1,-0.807142857142857,0.0425
soccer,tunisia,ligue-professionnelle-1,1.30,88,1.2266,0.8333,0.0274,0.0977,8,6,-1,0.29
soccer,tunisia,ligue-professionnelle-1,1.50,170,1.4135,0.8304,0.1740,0.4201,8,6,-0.374285714285714,0.421428571428571
soccer,tunisia,tunisia-cup,1.30,9,1.2317,0.7000,-0.1503,-0.5950,5,3,-1,0.3
soccer,tunisia,tunisia-cup,1.50,9,1.3930,0.9000,0.2610,0.6455,5,4,-0.285,0.415
soccer,turkey,spor-toto-2-lig-play-offs,1.50,1,1.4200,0.0000,-1.0000,-2.3810,1,0,-1,-1
soccer,turkey,spor-toto-2-lig-red-group,1.30,69,1.2381,0.5417,-0.3371,-1.3837,6,1,-1,0.275
soccer,turkey,spor-toto-2-lig-red-group,1.50,107,1.4390,0.6238,-0.1123,-0.2330,7,1,-0.546666666666667,0.445
soccer,turkey,spor-toto-2-lig-white-group,1.30,45,1.2213,0.8667,0.0513,0.2643,5,3,-0.415,0.29
soccer,turkey,spor-toto-2-lig-white-group,1.50,159,1.4183,0.6317,-0.1041,-0.2485,7,2,-0.446,0.241111111111111
soccer,turkey,spor-toto-cup,1.30,1,1.2200,1.0000,0.2200,1.0000,1,1,0.22,0.22
soccer,turkey,spor-toto-cup,1.50,1,1.4200,1.0000,0.4200,1.0000,1,1,0.42,0.42
soccer,turkey,super-lig,1.30,388,1.2149,0.8363,0.0119,0.0744,14,9,-0.395,0.285
soccer,turkey,super-lig,1.50,489,1.4095,0.6874,-0.0318,-0.0758,14,6,-1,0.44
soccer,turkey,tff-1-lig,1.30,237,1.2138,0.9028,0.0997,0.4481,12,10,-0.3975,0.285
soccer,turkey,tff-1-lig,1.50,321,1.4112,0.5752,-0.2006,-0.4577,12,6,-1,0.31
soccer,turkey,tff-2-lig-group-1,1.30,8,1.2500,1.0000,0.2500,1.0000,1,1,0.25,0.25
soccer,turkey,tff-2-lig-group-1,1.50,24,1.4250,0.5000,-0.3000,-0.6765,2,0,-0.3,-0.3
soccer,turkey,tff-2-lig-group-2,1.30,12,1.2000,1.0000,0.2000,1.0000,1,1,0.2,0.2
soccer,turkey,tff-2-lig-group-2,1.50,32,1.4283,0.8000,0.1383,0.3331,2,1,-0.14,0.416666666666667
soccer,turkey,tff-2-lig-group-3,1.30,8,1.2500,1.0000,0.2500,1.0000,1,1,0.25,0.25
soccer,turkey,tff-2-lig-group-3,1.50,24,1.4250,0.5000,-0.3000,-0.6765,2,0,-0.3,-0.3
soccer,turkey,tff-2-lig-group-4,1.30,10,1.2500,1.0000,0.2500,1.0000,1,1,0.25,0.25
soccer,turkey,tff-2-lig-group-4,1.50,36,1.4000,0.3750,-0.4750,-1.1875,2,0,-0.65,-0.3
soccer,turkey,tff-2-lig-group-5,1.30,8,1.2500,1.0000,0.2500,1.0000,1,1,0.25,0.25
soccer,turkey,tff-2-lig-group-5,1.50,16,1.4750,0.7500,0.1000,0.2237,1,1,0.1,0.1
soccer,turkey,tff-2-lig-promotion-group,1.30,4,1.2500,1.0000,0.2500,1.0000,1,1,0.25,0.25
soccer,turkey,tff-2-lig-promotion-group,1.50,10,1.4125,0.7500,0.0500,0.1439,2,1,-0.3,0.4
soccer,turkey,tff-3-lig-group-1,1.30,29,1.2456,0.7500,-0.0781,-0.2678,4,2,-0.3725,0.22
soccer,turkey,tff-3-lig-group-1,1.50,79,1.4057,0.6429,-0.0912,-0.2374,7,2,-0.32,0.43
soccer,turkey,tff-3-lig-group-2,1.30,34,1.2171,0.5714,-0.3171,-1.4023,7,3,-1,0.29
soccer,turkey,tff-3-lig-group-2,1.50,79,1.4370,0.6056,-0.1265,-0.2971,6,3,-1,0.47
soccer,turkey,tff-3-lig-group-3,1.30,28,1.2160,0.9000,0.0960,0.4370,5,4,-0.355,0.265
soccer,turkey,tff-3-lig-group-3,1.50,94,1.4359,0.7298,0.0450,0.1098,7,3,-0.42,0.5
soccer,turkey,tff-3-lig-play-offs,1.50,2,1.4550,1.0000,0.4550,1.0000,1,1,0.455,0.455
soccer,turkey,turkish-cup,1.30,244,1.1881,0.8202,-0.0289,-0.1359,13,4,-0.24375,0.22
soccer,turkey,turkish-cup,1.50,169,1.3951,0.7848,0.0889,0.2401,13,7,-0.23,0.475
soccer,uganda,premier-league,1.30,23,1.2706,0.8889,0.1272,0.4782,3,2,-0.18,0.286666666666667
soccer,uganda,premier-league,1.50,37,1.4036,0.6417,-0.1059,-0.2462,4,1,-0.432,0.365
soccer,ukraine,persha-liga,1.30,218,1.1975,0.8671,0.0379,0.1938,7,4,-0.17,0.27
soccer,ukraine,persha-liga,1.50,179,1.4165,0.7810,0.1045,0.2551,7,4,-0.2875,0.438333333333333
soccer,ukraine,premier-league,1.30,379,1.1740,0.7946,-0.0746,-0.3861,14,3,-0.44875,0.185
soccer,ukraine,premier-league,1.50,366,1.4039,0.6715,-0.0633,-0.1420,14,5,-0.3,0.2
soccer,ukraine,super-cup,1.30,1,1.2900,1.0000,0.2900,1.0000,1,1,0.29,0.29
soccer,ukraine,ukrainian-cup,1.30,51,1.1730,0.9178,0.0748,0.4424,10,7,-0.27,0.203333333333333
soccer,ukraine,ukrainian-cup,1.50,23,1.4205,0.8500,0.2017,0.4933,10,7,-0.53,0.47
soccer,ukraine,youth-league,1.30,36,1.1611,1.0000,0.1611,1.0000,1,1,0.161111111111111,0.161111111111111
soccer,ukraine,youth-league,1.50,20,1.3820,0.8000,0.0820,0.2764,1,1,0.082,0.082
soccer,united-arab-emirates,arabian-gulf-cup,1.30,11,1.2008,0.5417,-0.3363,-1.7405,4,2,-1,0.25
soccer,united-arab-emirates,arabian-gulf-cup,1.50,16,1.4183,0.5200,-0.2780,-0.6275,5,2,-1,0.39
soccer,united-arab-emirates,fa-cup,1.30,4,1.2400,0.7500,-0.0700,-0.2917,2,1,-0.36,0.22
soccer,united-arab-emirates,fa-cup,1.50,5,1.3950,1.0000,0.3950,1.0000,2,2,0.39,0.4
soccer,united-arab-emirates,federation-cup,1.30,8,1.2188,0.6250,-0.2363,-1.0893,1,0,-0.23625,-0.23625
soccer,united-arab-emirates,federation-cup,1.50,1,1.5000,0.0000,-1.0000,-2.0000,1,0,-1,-1
soccer,united-arab-emirates,presidents-cup,1.30,14,1.2092,0.7000,-0.1617,-0.7343,5,1,-0.385,0.25
soccer,united-arab-emirates,presidents-cup,1.50,17,1.4233,0.2357,-0.6671,-1.5699,5,1,-1,0.0674999999999999
soccer,united-arab-emirates,uae-league,1.30,115,1.2190,0.9665,0.1761,0.8137,8,8,0.0157142857142857,0.283333333333333
soccer,united-arab-emirates,uae-league,1.50,122,1.4036,0.6241,-0.1347,-0.3075,9,5,-1,0.355
soccer,uruguay,liguilla,1.50,1,1.4000,1.0000,0.4000,1.0000,1,1,0.4,0.4
soccer,uruguay,primera-division,1.30,98,1.2408,0.7000,-0.1372,-0.5460,7,3,-1,0.245
soccer,uruguay,primera-division,1.50,286,1.4265,0.7173,0.0239,0.0545,14,8,-0.597142857142857,0.48
soccer,usa,mls,1.30,23,1.2883,0.6667,-0.1450,-0.4894,3,2,-1,0.3
soccer,usa,mls,1.50,282,1.4387,0.6861,-0.0144,-0.0293,11,6,-0.506666666666667,0.46
soccer,usa,nasl,1.30,3,1.3000,0.0000,-1.0000,-3.3333,1,0,-1,-1
soccer,usa,nasl,1.50,63,1.4449,0.4762,-0.3130,-0.7012,7,2,-1,0.465
soccer,usa,nwsl-women,1.30,23,1.2196,0.8542,0.0448,0.1900,4,2,-0.163333333333333,0.24
soccer,usa,nwsl-women,1.50,50,1.4094,0.4167,-0.4167,-1.0083,4,0,-1,-0.0616666666666667
soccer,usa,us-open-cup,1.30,62,1.1961,0.7896,-0.0552,-0.2833,8,3,-0.413333333333333,0.235
soccer,usa,us-open-cup,1.50,70,1.4055,0.7147,0.0028,0.0111,8,4,-0.39,0.413333333333333
soccer,usa,usl-first-division,1.30,9,1.2600,0.3333,-0.5667,-2.2308,1,0,-0.566666666666667,-0.566666666666667
soccer,usa,usl-first-division,1.50,40,1.4471,0.3750,-0.4675,-1.0229,2,1,-1,0.065
soccer,usa,usl,1.30,26,1.2233,1.0000,0.2233,1.0000,2,2,0.17,0.276666666666667
soccer,usa,usl,1.50,77,1.4197,0.7500,0.0664,0.1544,3,2,-0.29,0.426666666666667
soccer,usa,wps-women,1.30,4,1.2700,1.0000,0.2700,1.0000,2,2,0.24,0.3
soccer,usa,wps-women,1.50,25,1.4079,0.5000,-0.2948,-0.7259,3,0,-0.597142857142857,-0.00714285714285712
soccer,uzbekistan,professional-football-league,1.30,189,1.1682,0.9354,0.0953,0.5515,7,6,-0.07,0.211818181818182
soccer,uzbekistan,professional-football-league,1.50,100,1.3949,0.8810,0.2295,0.5795,7,5,-0.172,0.5
soccer,uzbekistan,uzbekistan-cup,1.30,26,1.1596,0.7484,-0.1382,-0.8279,6,3,-1,0.19
soccer,uzbekistan,uzbekistan-cup,1.50,12,1.4218,0.6500,-0.0832,-0.1797,5,3,-1,0.416666666666667
soccer,venezuela,copa-venezuela,1.30,15,1.2500,0.8125,0.0219,0.0625,4,2,-0.39,0.29
soccer,venezuela,copa-venezuela,1.50,55,1.4158,0.5321,-0.2454,-0.5931,4,1,-0.388571428571429,0.00899999999999999
soccer,venezuela,primera-division,1.30,109,1.2497,0.8875,0.1052,0.4370,8,6,-0.415,0.29
soccer,venezuela,primera-division,1.50,413,1.4354,0.7686,0.1038,0.2371,10,6,-0.285,0.485
soccer,vietnam,v-league,1.30,98,1.2354,0.8051,-0.0069,-0.0231,8,5,-1,0.28
soccer,vietnam,v-league,1.50,252,1.4023,0.6314,-0.1165,-0.2848,9,2,-0.325,0.115
soccer,wales,division-1,1.30,33,1.2042,0.4267,-0.4967,-2.3810,5,0,-1,-0.06
soccer,wales,division-1,1.50,28,1.4002,0.7917,0.0981,0.2711,6,4,-0.335,0.423333333333333
soccer,wales,fa-cup,1.30,36,1.1605,0.8481,-0.0149,-0.0981,9,5,-0.423333333333333,0.235
soccer,wales,fa-cup,1.50,33,1.3836,0.6556,-0.0917,-0.2423,9,5,-1,0.426666666666667
soccer,wales,league-cup,1.30,23,1.2010,0.6412,-0.2365,-1.1444,7,2,-0.623333333333333,0.28
soccer,wales,league-cup,1.50,25,1.3993,0.7090,-0.0156,-0.0199,9,5,-1,0.49
soccer,wales,premier-league,1.30,282,1.1932,0.8308,-0.0117,-0.0451,13,9,-1,0.255
soccer,wales,premier-league,1.50,295,1.4196,0.7272,0.0325,0.0770,13,7,-0.546666666666667,0.5
soccer,world,algarve-cup-women,1.30,23,1.1847,0.8796,0.0386,0.2280,9,6,-0.425,0.23
soccer,world,algarve-cup-women,1.50,23,1.3959,0.8548,0.1905,0.4879,8,5,-0.201428571428571,0.44
soccer,world,arab-club-championship,1.50,5,1.4192,0.7500,0.0542,0.1536,2,1,-0.285,0.393333333333333
soccer,world,arab-cup-of-nations,1.30,2,1.2300,0.0000,-1.0000,-4.3478,1,0,-1,-1
soccer,world,arab-cup-of-nations,1.50,5,1.3920,0.6000,-0.1660,-0.4204,1,0,-0.166,-0.166
soccer,world,audi-cup,1.30,1,1.1300,1.0000,0.1300,1.0000,1,1,0.13,0.13
soccer,world,audi-cup,1.50,2,1.4200,1.0000,0.4200,1.0000,1,1,0.42,0.42
soccer,world,bangabandhu-gold-cup,1.50,2,1.4650,0.5000,-0.2850,-0.5753,2,1,-1,0.43
soccer,world,berlusconi-trophy,1.50,1,1.4400,1.0000,0.4400,1.0000,1,1,0.44,0.44
soccer,world,cee-cup,1.30,3,1.1700,1.0000,0.1700,1.0000,1,1,0.17,0.17
soccer,world,cee-cup,1.50,4,1.3875,0.5000,-0.3000,-0.7903,1,0,-0.3,-0.3
soccer,world,cis-cup,1.30,30,1.2174,0.7240,-0.1187,-0.5459,8,4,-1,0.25
soccer,world,cis-cup,1.50,27,1.4112,0.7262,0.0202,0.0603,7,4,-0.305,0.415
soccer,world,club-friendly-women,1.30,8,1.1383,0.8750,-0.0179,-0.0286,4,3,-0.375,0.17
soccer,world,club-friendly-women,1.50,1,1.4200,1.0000,0.4200,1.0000,1,1,0.42,0.42
soccer,world,club-friendly,1.30,176,1.2250,0.5952,-0.2907,-1.2037,7,2,-1,0.25
soccer,world,club-friendly,1.50,352,1.4061,0.5574,-0.2223,-0.5325,9,1,-0.33,0.0425
soccer,world,cotif-tournament,1.30,5,1.1738,0.8750,0.0163,0.1556,2,1,-0.1575,0.19
soccer,world,cotif-tournament,1.50,3,1.4100,0.3333,-0.5267,-1.2927,1,0,-0.526666666666667,-0.526666666666667
soccer,world,desert-diamond-cup,1.50,2,1.4450,0.5000,-0.2750,-0.6236,1,0,-0.275,-0.275
soccer,world,fifa-club-world-cup,1.30,9,1.1619,0.8125,-0.0556,-0.3458,8,6,-1,0.21
soccer,world,fifa-club-world-cup,1.50,3,1.4533,0.3333,-0.5167,-1.1373,3,1,-1,0.45
soccer,world,fifa-confederations-cup,1.30,11,1.1876,0.8222,-0.0356,-0.1256,3,1,-0.18,0.103333333333333
soccer,world,fifa-confederations-cup,1.50,5,1.4189,0.5556,-0.2433,-0.5055,3,1,-1,0.37
soccer,world,friendly-international-women,1.30,267,1.1372,0.8460,-0.0458,-0.2767,9,4,-0.230666666666667,0.143333333333333
soccer,world,friendly-international-women,1.50,119,1.4060,0.5539,-0.2291,-0.5449,8,3,-1,0.116
soccer,world,friendly-international,1.30,369,1.1859,0.7785,-0.0889,-0.4130,12,7,-1,0.22
soccer,world,friendly-international,1.50,479,1.4051,0.6793,-0.0441,-0.1124,14,7,-1,0.47
soccer,world,international-champions-cup,1.30,5,1.1683,0.8333,-0.0250,-0.1568,3,2,-0.39,0.17
soccer,world,international-champions-cup,1.50,10,1.3830,0.5333,-0.2623,-0.6851,5,2,-1,0.48
soccer,world,international-tournament-cyprus-women,1.30,5,1.2025,0.6250,-0.2550,-1.2269,4,2,-1,0.22
soccer,world,international-tournament-cyprus-women,1.50,5,1.3883,0.8333,0.1650,0.4041,2,1,-0.07,0.4
soccer,world,islamic-solidarity-games,1.50,1,1.4400,1.0000,0.4400,1.0000,1,1,0.44,0.44
soccer,world,istria-cup-women,1.30,2,1.0350,1.0000,0.0350,1.0000,1,1,0.035,0.035
soccer,world,kings-cup-thailand,1.30,1,1.2500,1.0000,0.2500,1.0000,1,1,0.25,0.25
soccer,world,kings-cup-thailand,1.50,2,1.4550,0.5000,-0.2800,-0.5989,2,1,-1,0.44
soccer,world,kirin-cup-japan,1.50,3,1.4150,0.2500,-0.6300,-1.5572,2,0,-1,-0.26
soccer,world,la-manga-cup,1.30,1,1.2500,1.0000,0.2500,1.0000,1,1,0.25,0.25
soccer,world,la-manga-cup,1.50,3,1.3800,0.5000,-0.3350,-0.8158,2,1,-1,0.33
soccer,world,lg-cup-africa,1.50,2,1.3950,0.5000,-0.2850,-0.7658,1,0,-0.285,-0.285
soccer,world,match-world-cup,1.50,3,1.3433,0.3333,-0.5533,-1.6084,1,0,-0.553333333333333,-0.553333333333333
soccer,world,mediterranean-games,1.30,5,1.2275,0.8750,0.0675,0.3255,2,1,-0.055,0.19
soccer,world,mediterranean-games,1.50,3,1.4267,0.6667,-0.0533,-0.1146,1,0,-0.0533333333333333,-0.0533333333333333
soccer,world,nordic-tournament-u17,1.30,1,1.0200,1.0000,0.0200,1.0000,1,1,0.02,0.02
soccer,world,nordic-tournament-u17,1.50,3,1.4225,0.2500,-0.6475,-1.5251,2,0,-1,-0.295
soccer,world,olympic-games-women,1.30,35,1.1007,0.9150,-0.0021,0.0714,2,1,-0.0577777777777778,0.0535294117647059
soccer,world,olympic-games-women,1.50,15,1.4092,0.5833,-0.1867,-0.4350,2,1,-0.76,0.386666666666667
soccer,world,olympic-games,1.30,9,1.1350,0.6500,-0.2635,-1.9426,2,0,-0.435,-0.0920000000000001
soccer,world,olympic-games,1.50,5,1.4117,0.4167,-0.4208,-1.0003,2,0,-0.536666666666667,-0.305
soccer,world,pan-american-games,1.30,4,1.1450,0.2500,-0.6975,-4.9224,2,0,-1,-0.395
soccer,world,pan-american-games,1.50,1,1.3800,0.0000,-1.0000,-2.6316,1,0,-1,-1
soccer,world,pan-pacific-championship,1.50,2,1.4750,1.0000,0.4750,1.0000,1,1,0.475,0.475
soccer,world,peace-cup,1.30,3,1.2300,0.3333,-0.5667,-2.5652,1,0,-0.566666666666667,-0.566666666666667
soccer,world,peace-cup,1.50,1,1.4000,1.0000,0.4000,1.0000,1,1,0.4,0.4
soccer,world,premier-league-asia-trophy,1.30,1,1.2100,1.0000,0.2100,1.0000,1,1,0.21,0.21
soccer,world,salzburgerland-cup,1.50,1,1.3600,1.0000,0.3600,1.0000,1,1,0.36,0.36
soccer,world,shebelieves-cup,1.50,2,1.5000,0.5000,-0.2500,-0.5000,2,1,-1,0.5
soccer,world,slovakia-cup,1.30,4,1.1900,0.5000,-0.4225,-2.1316,2,0,-0.44,-0.405
soccer,world,slovakia-cup,1.50,5,1.4322,0.1111,-0.8478,-1.9454,3,0,-1,-0.543333333333333
soccer,world,toulon-tournament,1.30,22,1.2097,0.8146,-0.0183,-0.0696,8,4,-0.44,0.263333333333333
soccer,world,toulon-tournament,1.50,14,1.4172,0.6667,-0.0639,-0.1323,6,2,-1,0.37
soccer,world,tournament-of-nations-women,1.30,1,1.2600,0.0000,-1.0000,-3.8462,1,0,-1,-1
soccer,world,tournament-of-nations-women,1.50,1,1.4100,1.0000,0.4100,1.0000,1,1,0.41,0.41
soccer,world,trofeo-colombino,1.50,1,1.3500,1.0000,0.3500,1.0000,1,1,0.35,0.35
soccer,world,universiade-women,1.30,8,1.1075,0.8750,-0.0488,-0.2878,2,1,-0.185,0.0875
soccer,world,universiade-women,1.50,7,1.3546,0.5417,-0.2608,-0.7509,2,1,-0.536666666666667,0.0150000000000001
soccer,world,universiade,1.30,10,1.1879,0.7083,-0.1488,-0.8438,2,0,-0.205,-0.0925
soccer,world,universiade,1.50,9,1.3878,0.4500,-0.3845,-0.9684,2,0,-0.444,-0.325
soccer,world,valentin-granatkin-memorial,1.30,13,1.1754,0.7292,-0.1642,-0.8148,4,1,-0.4325,0.165
soccer,world,valentin-granatkin-memorial,1.50,19,1.4298,0.6563,-0.0646,-0.1436,4,1,-0.436,0.41
soccer,world,viareggio-cup,1.30,84,1.1419,0.7888,-0.0991,-0.6996,5,1,-0.18,0.07625
soccer,world,viareggio-cup,1.50,72,1.3994,0.6917,-0.0308,-0.0800,5,3,-0.382222222222222,0.138333333333333
soccer,world,wembley-cup,1.30,1,1.1700,1.0000,0.1700,1.0000,1,1,0.17,0.17
soccer,world,world-cup-u17,1.30,40,1.2116,0.9286,0.1295,0.5910,4,3,-0.157142857142857,0.255
soccer,world,world-cup-u17,1.50,40,1.4126,0.6896,-0.0349,-0.0628,4,3,-0.516666666666667,0.23125
soccer,world,world-cup-u20,1.30,66,1.1701,0.8550,-0.0003,0.0024,5,2,-0.207142857142857,0.194
soccer,world,world-cup-u20,1.50,40,1.3809,0.3533,-0.5051,-1.3443,5,1,-1,0.0875
soccer,world,world-cup-women-u17,1.30,18,1.1308,0.8571,-0.0387,-0.2348,3,1,-0.2,0.1425
soccer,world,world-cup-women-u17,1.50,5,1.3783,0.5000,-0.3167,-0.8216,3,1,-1,0.325
soccer,world,world-cup-women-u20,1.30,19,1.1350,0.6702,-0.2440,-1.7716,4,0,-0.4025,-0.076
soccer,world,world-cup-women-u20,1.50,12,1.4124,0.6375,-0.1196,-0.2416,4,3,-1,0.385
soccer,world,world-cup-women,1.30,72,1.1238,0.8524,-0.0520,-0.3399,3,1,-0.204,0.098
soccer,world,world-cup-women,1.50,48,1.4014,0.7460,0.0443,0.1134,3,1,-0.187142857142857,0.403333333333333
soccer,world,world-cup,1.30,103,1.1850,0.7500,-0.1242,-0.6014,3,2,-0.7225,0.19
soccer,world,world-cup,1.50,131,1.3950,0.6333,-0.1020,-0.2949,3,2,-0.446,0.0925
soccer,world,zayton-cup,1.50,2,1.3950,0.5000,-0.2850,-0.7658,1,0,-0.285,-0.285
soccer,yemen,division-1,1.30,4,1.1100,1.0000,0.1100,1.0000,1,1,0.11,0.11
soccer,yemen,division-1,1.50,79,1.4006,0.7697,0.0740,0.1948,3,2,-0.15,0.25
soccer,zambia,super-league,1.30,1,1.1700,1.0000,0.1700,1.0000,1,1,0.17,0.17
soccer,zambia,super-league,1.50,3,1.5000,0.7500,0.1250,0.2500,2,1,-0.25,0.5
soccer,zimbabwe,premier-soccer-league,1.50,16,1.4100,0.8750,0.2225,0.5701,1,1,0.2225,0.2225
volleyball,africa,african-championship-women,1.30,9,1.0633,0.8889,-0.0689,-0.8655,1,0,-0.0688888888888888,-0.0688888888888888
volleyball,africa,african-championship-women,1.50,2,1.3650,0.5000,-0.3100,-0.8699,1,0,-0.31,-0.31
volleyball,africa,african-championship,1.30,13,1.1077,0.7692,-0.1692,-1.3736,1,0,-0.169230769230769,-0.169230769230769
volleyball,africa,african-championship,1.50,2,1.3800,0.5000,-0.3000,-0.8158,1,0,-0.3,-0.3
volleyball,argentina,copa-aclav,1.30,36,1.1473,0.7500,-0.1400,-0.9473,4,0,-0.418333333333333,-0.0316666666666667
volleyball,argentina,copa-aclav,1.50,20,1.3965,0.6500,-0.0900,-0.2327,4,2,-0.44,0.154
volleyball,argentina,copa-master,1.30,4,1.1117,0.8333,-0.0883,-0.6592,3,2,-0.475,0.14
volleyball,argentina,copa-master,1.50,1,1.3100,1.0000,0.3100,1.0000,1,1,0.31,0.31
volleyball,argentina,serie-a1,1.30,377,1.1271,0.8968,0.0081,0.0852,8,5,-0.241818181818182,0.183333333333333
volleyball,argentina,serie-a1,1.50,164,1.4080,0.6240,-0.1225,-0.2976,7,2,-0.367142857142857,0.46
volleyball,asia,asian-championship-women,1.30,57,1.1045,0.9328,0.0306,0.2892,3,2,-0.0242857142857143,0.0791666666666667
volleyball,asia,asian-championship-women,1.50,6,1.4225,0.5000,-0.3150,-0.6834,2,1,-1,0.37
volleyball,asia,asian-championship,1.30,102,1.1145,0.7679,-0.1551,-1.2589,3,0,-0.377857142857143,-0.0258823529411765
volleyball,asia,asian-championship,1.50,34,1.3907,0.9074,0.2574,0.6704,3,3,0.163333333333333,0.39
volleyball,asia,asian-cup-women,1.30,16,1.0761,0.8016,-0.1410,-1.8053,2,0,-0.234285714285714,-0.0477777777777778
volleyball,asia,asian-cup-women,1.50,1,1.4100,1.0000,0.4100,1.0000,1,1,0.41,0.41
volleyball,asia,asian-cup,1.30,32,1.1293,0.8472,-0.0497,-0.3345,4,1,-0.29875,0.147142857142857
volleyball,asia,asian-cup,1.50,14,1.3721,0.6161,-0.1429,-0.4158,4,2,-1,0.41
volleyball,asia,asian-games-women,1.30,8,1.0838,1.0000,0.0838,1.0000,1,1,0.08375,0.08375
volleyball,asia,asian-games,1.30,36,1.0628,0.9444,0.0050,0.0595,1,1,0.00500000000000003,0.00500000000000003
volleyball,asia,asian-games,1.50,4,1.4750,1.0000,0.4750,1.0000,1,1,0.475,0.475
volleyball,asia,southeast-asian-games-women,1.30,2,1.0550,1.0000,0.0550,1.0000,1,1,0.055,0.055
volleyball,asia,southeast-asian-games-women,1.50,1,1.4000,1.0000,0.4000,1.0000,1,1,0.4,0.4
volleyball,asia,southeast-asian-games,1.30,6,1.1150,1.0000,0.1150,1.0000,1,1,0.115,0.115
volleyball,asia,southeast-asian-games,1.50,1,1.3200,1.0000,0.3200,1.0000,1,1,0.32,0.32
volleyball,australia,avl-women,1.30,2,1.1900,1.0000,0.1900,1.0000,1,1,0.19,0.19
volleyball,australia,avl,1.30,10,1.0802,0.6190,-0.3574,-4.1287,2,0,-0.401428571428572,-0.313333333333333
volleyball,australia,avl,1.50,8,1.3950,0.7857,0.1071,0.2432,2,1,-0.185714285714286,0.4
volleyball,austria,2-bundesliga-east-women,1.30,180,1.1508,0.7736,-0.1265,-0.7282,5,0,-0.187647058823529,-0.0216666666666667
volleyball,austria,2-bundesliga-east-women,1.50,94,1.4720,0.5533,-0.1857,-0.3930,5,1,-0.4,0.03
volleyball,austria,2-bundesliga-east,1.30,174,1.1423,0.9114,0.0386,0.2886,5,3,-0.0565,0.169
volleyball,austria,2-bundesliga-east,1.50,100,1.4530,0.6363,-0.0749,-0.1665,5,2,-0.4075,0.1875
volleyball,austria,2-bundesliga-nord,1.30,8,1.0700,0.8750,-0.0625,-0.9107,1,0,-0.0625,-0.0625
volleyball,austria,2-bundesliga-nord,1.50,2,1.3650,0.5000,-0.3000,-0.8699,1,0,-0.3,-0.3
volleyball,austria,2-bundesliga-south-women,1.30,202,1.1457,0.8153,-0.0764,-0.4524,4,0,-0.148947368421053,-0.03
volleyball,austria,2-bundesliga-south-women,1.50,80,1.4588,0.6702,-0.0245,-0.0485,4,2,-0.266666666666667,0.155
volleyball,austria,2-bundesliga-south,1.30,148,1.1220,0.9128,0.0215,0.1978,5,3,-0.109230769230769,0.132307692307692
volleyball,austria,2-bundesliga-south,1.50,102,1.4267,0.6662,-0.0463,-0.1161,5,3,-0.582,0.3375
volleyball,austria,2-bundesliga-west-women,1.30,140,1.1460,0.7655,-0.1336,-0.8407,5,0,-0.268421052631579,-0.0365
volleyball,austria,2-bundesliga-west-women,1.50,68,1.4628,0.7205,0.0495,0.1164,5,3,-0.141666666666667,0.2675
volleyball,austria,2-bundesliga-west,1.30,122,1.1413,0.9366,0.0611,0.4881,5,4,-0.0146153846153846,0.190833333333333
volleyball,austria,2-bundesliga-west,1.50,57,1.4450,0.8095,0.1763,0.3815,5,4,-0.265,0.5
volleyball,austria,2-bundesliga-women,1.30,25,1.1611,0.8697,-0.0028,0.0609,3,2,-0.194,0.1075
volleyball,austria,2-bundesliga-women,1.50,12,1.4525,0.5833,-0.1542,-0.3375,3,1,-0.3,0.1125
volleyball,austria,2-bundesliga,1.30,27,1.1454,0.9722,0.1106,0.7811,3,3,0.0625,0.172727272727273
volleyball,austria,2-bundesliga,1.50,30,1.4224,0.8873,0.2629,0.6205,3,3,0.0493333333333333,0.4
volleyball,austria,austria-cup-women,1.30,7,1.1167,1.0000,0.1167,1.0000,4,4,0.1,0.15
volleyball,austria,austria-cup-women,1.50,1,1.3300,1.0000,0.3300,1.0000,1,1,0.33,0.33
volleyball,austria,austria-cup,1.30,6,1.1350,1.0000,0.1350,1.0000,5,5,0.0700000000000001,0.265
volleyball,austria,austria-cup,1.50,2,1.3550,0.5000,-0.3200,-0.9085,2,1,-1,0.36
volleyball,austria,avl-women,1.30,361,1.1199,0.8638,-0.0369,-0.2723,8,4,-0.167,0.0566666666666667
volleyball,austria,avl-women,1.50,128,1.4044,0.7044,-0.0087,-0.0265,8,4,-0.349090909090909,0.423333333333333
