Sport,Country,League,Category,Total games,Succeful,Avg. Odd,Success rate,Total win,Win per game,Money Usage Rate,Season
soccer,spain,segunda-division-b-losers-play-offs,1.5,1,1,1.46,1,0.46,0.46,1,2011
soccer,spain,segunda-division-b-losers-play-offs,1.5,2,0,1.46,0,-2,-1,-2.1739,2010
soccer,spain,segunda-division-b-winners-play-offs,1.5,1,1,1.46,1,0.46,0.46,1,2011
soccer,spain,segunda-division-b-winners-play-offs,1.5,1,1,1.48,1,0.48,0.48,1,2010
soccer,spain,super-cup,1.4,1,1,1.37,1,0.37,0.37,1,2016
soccer,spain,super-cup,1.2,1,0,1.15,0,-1,-1,-6.6667,2015
soccer,spain,super-cup,1.5,1,0,1.5,0,-1,-1,-2,2014
soccer,spain,super-cup,1.4,1,0,1.39,0,-1,-1,-2.5641,2013
soccer,spain,super-cup,1.3,1,1,1.27,1,0.27,0.27,1,2010
soccer,spain,super-cup,1.3,1,1,1.21,1,0.21,0.21,1,2009
soccer,sri-lanka,champions-league,1.5,3,3,1.46,1,1.38,0.46,1,2016
soccer,sudan,premier-league,1.2,4,3,1.185,0.75,-0.46,-0.115,-0.6216,2017
soccer,sudan,premier-league,1.3,3,3,1.25,1,0.75,0.25,1,2017
soccer,sudan,premier-league,1.4,2,1,1.365,0.5,-0.6,-0.3,-0.8219,2017
soccer,sudan,premier-league,1.1,1,1,1.06,1,0.06,0.06,1,2016
soccer,sudan,premier-league,1.2,3,3,1.15,1,0.45,0.15,1,2016
soccer,sudan,premier-league,1.3,6,6,1.23,1,1.38,0.23,1,2016
soccer,sudan,premier-league,1.4,4,3,1.3525,0.75,0.09,0.0225,0.0638,2016
soccer,sudan,premier-league,1.5,5,5,1.47,1,2.35,0.47,1,2016
soccer,sudan,premier-league,1.2,2,2,1.16,1,0.32,0.16,1,2013
soccer,sudan,premier-league,1.3,4,2,1.29,0.5,-1.44,-0.36,-1.2414,2013
soccer,sudan,premier-league,1.4,16,12,1.35,0.75,0.18,0.0113,0.0321,2013
soccer,sudan,premier-league,1.5,10,6,1.46,0.6,-1.38,-0.138,-0.3,2013
soccer,sudan,premier-league,1.1,6,4,1.0733,0.6667,-1.7,-0.2833,-3.8636,2012
soccer,sudan,premier-league,1.2,14,12,1.17,0.8571,-0.02,-0.0014,-0.0084,2012
soccer,sudan,premier-league,1.3,8,6,1.25,0.75,-0.44,-0.055,-0.22,2012
soccer,sudan,premier-league,1.5,2,2,1.45,1,0.9,0.45,1,2012
soccer,sudan,premier-league,1.1,1,1,1.1,1,0.1,0.1,1,2011
soccer,sudan,premier-league,1.3,1,1,1.28,1,0.28,0.28,1,2011
soccer,sudan,premier-league,1.5,1,1,1.5,1,0.5,0.5,1,2011
soccer,sweden,allsvenskan-women,1.1,8,4,1.09,0.5,-3.66,-0.4575,-5.0833,2017
soccer,sweden,allsvenskan-women,1.2,2,2,1.17,1,0.34,0.17,1,2017
soccer,sweden,allsvenskan-women,1.3,6,6,1.25,1,1.5,0.25,1,2017
soccer,sweden,allsvenskan-women,1.4,6,4,1.39,0.6667,-0.46,-0.0767,-0.1966,2017
soccer,sweden,allsvenskan-women,1.5,12,6,1.445,0.5,-3.3,-0.275,-0.618,2017
soccer,sweden,allsvenskan-women,1.1,9,9,1.0633,1,0.57,0.0633,1,2016
soccer,sweden,allsvenskan-women,1.2,15,12,1.142,0.8,-1.26,-0.084,-0.5915,2016
soccer,sweden,allsvenskan,1.4,25,20,1.366,0.8,2.2,0.088,0.2404,2010
soccer,sweden,allsvenskan-women,1.4,9,9,1.3433,1,3.09,0.3433,1,2016
soccer,sweden,allsvenskan-women,1.5,3,3,1.5,1,1.5,0.5,1,2016
soccer,sweden,allsvenskan,1.4,45,30,1.35,0.6667,-4.4,-0.0978,-0.2794,2012
soccer,sweden,allsvenskan-women,1.2,15,12,1.164,0.8,-1.08,-0.072,-0.439,2015
soccer,sweden,allsvenskan-women,1.3,15,9,1.248,0.6,-3.66,-0.244,-0.9839,2015
soccer,sweden,allsvenskan,1.4,35,25,1.3686,0.7143,-0.95,-0.0271,-0.0736,2014
soccer,sweden,allsvenskan-women,1.5,9,6,1.45,0.6667,-0.39,-0.0433,-0.0963,2015
soccer,sweden,allsvenskan-women,1.1,12,12,1.065,1,0.78,0.065,1,2014
soccer,sweden,allsvenskan,1.5,30,20,1.4583,0.6667,-0.9,-0.03,-0.0655,2009
soccer,sweden,allsvenskan-women,1.3,15,9,1.248,0.6,-3.66,-0.244,-0.9839,2014
soccer,sweden,allsvenskan-women,1.4,18,15,1.3483,0.8333,2.16,0.12,0.3445,2014
soccer,sweden,allsvenskan,1.5,21,9,1.4614,0.4286,-7.98,-0.38,-0.8235,2017
soccer,sweden,allsvenskan-women,1.1,27,27,1.0556,1,1.5,0.0556,1,2009
soccer,sweden,allsvenskan-women,1.1,24,24,1.0725,1,1.74,0.0725,1,2013
soccer,sweden,allsvenskan-women,1.3,18,9,1.2533,0.5,-6.63,-0.3683,-1.4539,2013
soccer,sweden,allsvenskan-women,1.4,9,6,1.3267,0.6667,-1.02,-0.1133,-0.3469,2013
soccer,sweden,allsvenskan-women,1.5,6,3,1.485,0.5,-1.59,-0.265,-0.5464,2013
soccer,sweden,allsvenskan-women,1.1,9,6,1.0867,0.6667,-2.52,-0.28,-3.2308,2012
soccer,sweden,allsvenskan-women,1.2,15,15,1.144,1,2.16,0.144,1,2012
soccer,sweden,allsvenskan-women,1.3,9,9,1.27,1,2.43,0.27,1,2012
soccer,sweden,allsvenskan-women,1.1,21,21,1.0614,1,1.29,0.0614,1,2015
soccer,sweden,allsvenskan-women,1.5,9,9,1.4667,1,4.2,0.4667,1,2012
soccer,sweden,allsvenskan-women,1.1,18,15,1.065,0.8333,-2.07,-0.115,-1.7692,2011
soccer,sweden,allsvenskan-women,1.2,9,9,1.1367,1,1.23,0.1367,1,2011
soccer,sweden,allsvenskan-women,1.2,30,21,1.142,0.7,-5.91,-0.197,-1.3873,2013
soccer,sweden,allsvenskan-women,1.4,15,12,1.346,0.8,1.08,0.072,0.2081,2011
soccer,sweden,allsvenskan-women,1.5,12,9,1.4275,0.75,0.9,0.075,0.1754,2011
soccer,sweden,allsvenskan-women,1.1,12,12,1.075,1,0.9,0.075,1,2010
soccer,sweden,allsvenskan-women,1.2,12,9,1.155,0.75,-1.62,-0.135,-0.871,2010
soccer,sweden,allsvenskan-women,1.3,9,6,1.2567,0.6667,-1.38,-0.1533,-0.5974,2010
soccer,sweden,allsvenskan-women,1.4,9,6,1.39,0.6667,-0.69,-0.0767,-0.1966,2010
soccer,sweden,allsvenskan-women,1.5,18,15,1.455,0.8333,3.93,0.2183,0.4799,2010
soccer,sweden,allsvenskan-women,1.2,27,24,1.1589,0.8889,0.78,0.0289,0.1818,2014
soccer,sweden,allsvenskan-women,1.2,15,9,1.148,0.6,-4.83,-0.322,-2.1757,2009
soccer,sweden,allsvenskan-women,1.3,21,15,1.2657,0.7143,-2.01,-0.0957,-0.3602,2009
soccer,sweden,allsvenskan-women,1.4,3,3,1.38,1,1.14,0.38,1,2009
soccer,sweden,allsvenskan-women,1.5,9,6,1.4367,0.6667,-0.42,-0.0467,-0.1069,2009
soccer,sweden,allsvenskan,1.3,6,3,1.27,0.5,-2.13,-0.355,-1.3148,2017
soccer,sweden,allsvenskan,1.4,12,12,1.3475,1,4.17,0.3475,1,2017
soccer,sweden,allsvenskan-women,1.3,21,18,1.2414,0.8571,1.26,0.06,0.2485,2011
soccer,sweden,allsvenskan,1.2,10,10,1.17,1,1.7,0.17,1,2016
soccer,sweden,allsvenskan,1.3,15,10,1.2833,0.6667,-2.25,-0.15,-0.5294,2016
soccer,sweden,allsvenskan,1.4,10,5,1.385,0.5,-3,-0.3,-0.7792,2016
soccer,sweden,allsvenskan,1.5,15,15,1.49,1,7.35,0.49,1,2016
soccer,sweden,allsvenskan,1.2,20,10,1.175,0.5,-8.4,-0.42,-2.4,2015
soccer,sweden,allsvenskan,1.3,15,15,1.2633,1,3.95,0.2633,1,2015
soccer,sweden,allsvenskan,1.4,5,5,1.38,1,1.9,0.38,1,2015
soccer,sweden,allsvenskan,1.5,20,10,1.43,0.5,-5.75,-0.2875,-0.6686,2015
soccer,sweden,allsvenskan,1.2,5,5,1.12,1,0.6,0.12,1,2014
soccer,sweden,allsvenskan,1.3,15,15,1.22,1,3.3,0.22,1,2014
soccer,sweden,allsvenskan-women,1.3,21,12,1.2429,0.5714,-6.21,-0.2957,-1.2176,2016
soccer,sweden,allsvenskan,1.5,15,5,1.4433,0.3333,-7.75,-0.5167,-1.1654,2014
soccer,sweden,allsvenskan,1.2,5,5,1.19,1,0.95,0.19,1,2013
soccer,sweden,allsvenskan,1.3,15,15,1.2633,1,3.95,0.2633,1,2013
soccer,sweden,allsvenskan,1.4,20,20,1.3725,1,7.45,0.3725,1,2013
soccer,sweden,allsvenskan,1.5,15,10,1.4267,0.6667,-0.85,-0.0567,-0.1328,2013
soccer,sweden,allsvenskan,1.2,5,0,1.17,0,-5,-1,-5.8824,2012
soccer,sweden,allsvenskan,1.3,15,5,1.2567,0.3333,-8.75,-0.5833,-2.2727,2012
soccer,sweden,allsvenskan-women,1.4,21,18,1.3486,0.8571,3.24,0.1543,0.4426,2012
soccer,sweden,allsvenskan,1.5,10,10,1.445,1,4.45,0.445,1,2012
soccer,sweden,allsvenskan,1.3,5,5,1.22,1,1.1,0.22,1,2011
soccer,sweden,allsvenskan,1.4,10,10,1.375,1,3.75,0.375,1,2011
soccer,sweden,allsvenskan,1.5,20,15,1.4825,0.75,2.45,0.1225,0.2539,2011
soccer,sweden,allsvenskan,1.3,5,5,1.3,1,1.5,0.3,1,2010
soccer,sweden,allsvenskan-women,1.4,27,27,1.3467,1,9.36,0.3467,1,2015
soccer,sweden,allsvenskan,1.5,15,0,1.4267,0,-15,-1,-2.3438,2010
soccer,sweden,allsvenskan,1.3,5,0,1.26,0,-5,-1,-3.8462,2009
soccer,sweden,allsvenskan,1.4,5,5,1.31,1,1.55,0.31,1,2009
soccer,sweden,allsvenskan-women,1.5,21,12,1.4429,0.5714,-3.72,-0.1771,-0.4,2014
soccer,sweden,allsvenskan,1.2,5,5,1.15,1,0.75,0.15,1,2008
soccer,sweden,allsvenskan,1.4,5,5,1.34,1,1.7,0.34,1,2008
soccer,sweden,allsvenskan,1.5,15,15,1.4633,1,6.95,0.4633,1,2008
soccer,sweden,allsvenskan,1.2,4,0,1.17,0,-4,-1,-5.8824,2007
soccer,sweden,allsvenskan,1.3,4,4,1.21,1,0.84,0.21,1,2007
soccer,sweden,allsvenskan,1.4,8,0,1.37,0,-8,-1,-2.7027,2007
soccer,sweden,allsvenskan,1.5,12,4,1.4567,0.3333,-6.04,-0.5033,-1.1022,2007
soccer,sweden,allsvenskan,1.3,4,0,1.25,0,-4,-1,-4,2006
soccer,sweden,allsvenskan,1.4,8,8,1.35,1,2.8,0.35,1,2006
soccer,sweden,allsvenskan,1.5,12,12,1.47,1,5.64,0.47,1,2006
soccer,sweden,allsvenskan,1.3,12,12,1.2533,1,3.04,0.2533,1,2005
soccer,sweden,allsvenskan,1.4,8,8,1.34,1,2.72,0.34,1,2005
soccer,sweden,allsvenskan,1.5,8,4,1.48,0.5,-2,-0.25,-0.5208,2005
soccer,sweden,allsvenskan,1.3,4,4,1.25,1,1,0.25,1,2004
soccer,sweden,allsvenskan,1.4,12,8,1.37,0.6667,-1.16,-0.0967,-0.2613,2004
soccer,sweden,allsvenskan,1.5,4,4,1.5,1,2,0.5,1,2004
soccer,sweden,division-1-norra,1.2,4,4,1.175,1,0.7,0.175,1,2017
soccer,sweden,division-1-norra,1.4,4,0,1.4,0,-4,-1,-2.5,2017
soccer,sweden,division-1-norra,1.5,12,8,1.445,0.6667,-0.46,-0.0383,-0.0861,2017
soccer,sweden,division-1-norra,1.1,4,4,1.09,1,0.36,0.09,1,2016
soccer,sweden,division-1-norra,1.2,12,12,1.1733,1,2.08,0.1733,1,2016
soccer,sweden,division-1-norra,1.3,8,4,1.29,0.5,-2.8,-0.35,-1.2069,2016
soccer,sweden,division-1-norra,1.3,28,24,1.2386,0.8571,1.84,0.0657,0.2754,2013
soccer,sweden,division-1-norra,1.5,12,8,1.4533,0.6667,-0.36,-0.03,-0.0662,2016
soccer,sweden,division-1-norra,1.2,4,4,1.19,1,0.76,0.19,1,2015
soccer,sweden,division-1-norra,1.3,4,4,1.24,1,0.96,0.24,1,2015
soccer,sweden,division-1-norra,1.4,8,4,1.335,0.5,-2.6,-0.325,-0.9701,2015
soccer,sweden,division-1-norra,1.5,8,4,1.465,0.5,-2.12,-0.265,-0.5699,2015
soccer,sweden,division-1-norra,1.2,8,8,1.175,1,1.4,0.175,1,2014
soccer,sweden,division-1-norra,1.3,24,16,1.255,0.6667,-3.72,-0.155,-0.6078,2014
soccer,sweden,division-1-norra,1.4,12,12,1.3433,1,4.12,0.3433,1,2014
soccer,sweden,division-1-norra,1.4,28,24,1.3429,0.8571,4.32,0.1543,0.45,2012
soccer,sweden,division-1-norra,1.2,8,4,1.16,0.5,-3.48,-0.435,-2.7188,2013
soccer,sweden,division-1-norra,1.4,28,16,1.3614,0.5714,-6.52,-0.2329,-0.6443,2013
soccer,sweden,division-1-norra,1.4,24,20,1.3417,0.8333,2.92,0.1217,0.3561,2016
soccer,sweden,division-1-norra,1.5,8,4,1.445,0.5,-2.2,-0.275,-0.618,2013
soccer,sweden,division-1-norra,1.2,4,4,1.11,1,0.44,0.11,1,2012
soccer,sweden,division-1-norra,1.5,40,24,1.455,0.6,-5.16,-0.129,-0.2835,2012
soccer,sweden,division-1-norra,1.5,28,24,1.4571,0.8571,6.8,0.2429,0.5313,2014
soccer,sweden,division-1-norra,1.2,8,8,1.165,1,1.32,0.165,1,2011
soccer,sweden,division-1-norra,1.3,12,12,1.26,1,3.12,0.26,1,2011
soccer,sweden,division-1-norra,1.4,8,8,1.355,1,2.84,0.355,1,2011
soccer,sweden,division-1-norra,1.5,12,12,1.4567,1,5.48,0.4567,1,2011
soccer,sweden,division-1-norra,1.4,12,8,1.3733,0.6667,-0.96,-0.08,-0.2143,2010
soccer,sweden,division-1-norra,1.5,4,4,1.45,1,1.8,0.45,1,2010
soccer,sweden,division-1-norra,1.4,4,4,1.36,1,1.44,0.36,1,2009
soccer,sweden,division-1-norra,1.5,12,12,1.4733,1,5.68,0.4733,1,2009
soccer,sweden,division-1-norra,1.3,2,2,1.23,1,0.46,0.23,1,2008
soccer,sweden,division-1-relegation,1.5,1,1,1.5,1,0.5,0.5,1,2016
soccer,sweden,division-1-sodra,1.2,8,6,1.165,0.75,-1.04,-0.13,-0.7879,2017
soccer,sweden,division-1-sodra,1.3,8,6,1.25,0.75,-0.58,-0.0725,-0.29,2017
soccer,sweden,division-1-sodra,1.4,2,0,1.37,0,-2,-1,-2.7027,2017
soccer,sweden,division-1-sodra,1.5,2,0,1.48,0,-2,-1,-2.0833,2017
soccer,sweden,division-1-sodra,1.2,4,4,1.12,1,0.48,0.12,1,2016
soccer,sweden,division-1-sodra,1.3,4,4,1.25,1,1,0.25,1,2016
soccer,sweden,division-1-sodra,1.4,20,16,1.34,0.8,1.48,0.074,0.2176,2016
soccer,sweden,division-1-sodra,1.3,24,24,1.245,1,5.88,0.245,1,2012
soccer,sweden,division-1-sodra,1.2,8,8,1.15,1,1.2,0.15,1,2015
soccer,sweden,division-1-sodra,1.3,20,12,1.276,0.6,-4.72,-0.236,-0.8551,2015
soccer,sweden,division-1-sodra,1.4,4,4,1.32,1,1.28,0.32,1,2015
soccer,sweden,division-1-sodra,1.5,12,8,1.4333,0.6667,-0.44,-0.0367,-0.0846,2015
soccer,sweden,division-1-sodra,1.2,8,8,1.175,1,1.4,0.175,1,2014
soccer,sweden,division-1-sodra,1.3,12,12,1.2633,1,3.16,0.2633,1,2014
soccer,sweden,division-1-sodra,1.4,12,12,1.35,1,4.2,0.35,1,2014
soccer,sweden,division-1-sodra,1.5,8,0,1.45,0,-8,-1,-2.2222,2014
soccer,sweden,division-1-sodra,1.4,20,20,1.34,1,6.8,0.34,1,2013
soccer,sweden,division-1-sodra,1.5,16,4,1.435,0.25,-10.24,-0.64,-1.4713,2013
soccer,sweden,division-1-sodra,1.1,4,0,1.1,0,-4,-1,-10,2012
soccer,sweden,division-1-sodra,1.4,24,20,1.35,0.8333,3,0.125,0.3571,2011
soccer,sweden,division-1-sodra,1.4,20,20,1.332,1,6.64,0.332,1,2012
soccer,sweden,division-1-sodra,1.5,20,8,1.462,0.4,-8.44,-0.422,-0.9134,2012
soccer,sweden,division-1-sodra,1.3,4,0,1.28,0,-4,-1,-3.5714,2011
soccer,sweden,division-1-sodra,1.5,24,12,1.4483,0.5,-6.4,-0.2667,-0.5948,2009
soccer,sweden,division-1-sodra,1.5,8,0,1.435,0,-8,-1,-2.2989,2011
soccer,sweden,division-1-sodra,1.3,4,4,1.29,1,1.16,0.29,1,2010
soccer,sweden,division-1-sodra,1.4,16,12,1.35,0.75,0.12,0.0075,0.0214,2010
soccer,sweden,division-1-sodra,1.5,16,4,1.46,0.25,-10.08,-0.63,-1.3696,2010
soccer,sweden,division-1-sodra,1.2,8,4,1.165,0.5,-3.32,-0.415,-2.5152,2009
soccer,sweden,division-1-sodra,1.4,4,4,1.4,1,1.6,0.4,1,2009
soccer,sweden,division-1-sodra,1.5,24,20,1.47,0.8333,5.32,0.2217,0.4716,2016
soccer,sweden,division-2-mellersta-gotaland,1.2,3,0,1.19,0,-3,-1,-5.2632,2009
soccer,sweden,division-2-mellersta-gotaland,1.3,15,9,1.258,0.6,-3.72,-0.248,-0.9612,2009
soccer,sweden,division-2-mellersta-gotaland,1.4,6,6,1.375,1,2.25,0.375,1,2009
soccer,sweden,division-2-mellersta-gotaland,1.5,18,12,1.465,0.6667,-0.36,-0.02,-0.043,2009
soccer,sweden,division-2-norra-gotaland,1.2,9,9,1.1667,1,1.5,0.1667,1,2017
soccer,sweden,division-2-norra-gotaland,1.2,28,16,1.1743,0.5714,-9.04,-0.3229,-1.8525,2015
soccer,sweden,division-2-norra-gotaland,1.4,3,0,1.37,0,-3,-1,-2.7027,2017
soccer,sweden,division-2-norra-gotaland,1.3,21,18,1.2486,0.8571,1.44,0.0686,0.2759,2017
soccer,sweden,division-2-norra-gotaland,1.1,4,4,1.1,1,0.4,0.1,1,2016
soccer,sweden,division-2-norra-gotaland,1.2,8,8,1.14,1,1.12,0.14,1,2016
soccer,sweden,division-2-norra-gotaland,1.3,4,4,1.25,1,1,0.25,1,2016
soccer,sweden,division-2-norra-gotaland,1.4,12,12,1.33,1,3.96,0.33,1,2016
soccer,sweden,division-2-norra-gotaland,1.5,16,12,1.4425,0.75,1.24,0.0775,0.1751,2016
soccer,sweden,division-2-norra-gotaland,1.1,12,12,1.0467,1,0.56,0.0467,1,2015
soccer,sweden,division-2-norra-gotaland,1.5,21,18,1.45,0.8571,5.22,0.2486,0.5524,2017
soccer,sweden,division-2-norra-gotaland,1.3,20,20,1.27,1,5.4,0.27,1,2015
soccer,sweden,division-2-norra-gotaland,1.4,12,8,1.36,0.6667,-1.2,-0.1,-0.2778,2015
soccer,sweden,division-2-norra-gotaland,1.5,20,16,1.46,0.8,3.32,0.166,0.3609,2015
soccer,sweden,division-2-norra-gotaland,1.3,16,16,1.2825,1,4.52,0.2825,1,2014
soccer,sweden,division-2-norra-gotaland,1.4,8,8,1.38,1,3.04,0.38,1,2014
soccer,sweden,division-2-norra-gotaland,1.5,16,8,1.4425,0.5,-4.36,-0.2725,-0.6158,2014
soccer,sweden,division-2-norra-gotaland,1.3,9,3,1.23,0.3333,-5.37,-0.5967,-2.5942,2013
soccer,sweden,division-2-norra-gotaland,1.4,6,0,1.335,0,-6,-1,-2.9851,2013
soccer,sweden,division-2-norra-gotaland,1.5,3,3,1.49,1,1.47,0.49,1,2013
soccer,sweden,division-2-norra-gotaland,1.5,15,12,1.47,0.8,2.61,0.174,0.3702,2011
soccer,sweden,division-2-norra-svealand,1.2,12,12,1.1625,1,1.95,0.1625,1,2017
soccer,sweden,division-2-norra-svealand,1.3,27,21,1.2467,0.7778,-0.96,-0.0356,-0.1441,2017
soccer,sweden,division-2-norra-svealand,1.4,6,3,1.345,0.5,-2.07,-0.345,-1,2017
soccer,sweden,division-2-norra-svealand,1.5,18,18,1.4467,1,8.04,0.4467,1,2017
soccer,sweden,division-2-norra-svealand,1.2,8,4,1.185,0.5,-3.2,-0.4,-2.1622,2016
soccer,sweden,division-2-norra-svealand,1.3,8,4,1.26,0.5,-2.8,-0.35,-1.3462,2016
soccer,sweden,division-2-norra-svealand,1.4,20,16,1.356,0.8,1.56,0.078,0.2191,2016
soccer,sweden,division-2-norra-svealand,1.5,16,8,1.4525,0.5,-4.32,-0.27,-0.5967,2016
soccer,sweden,division-2-norra-svealand,1.1,4,4,1.09,1,0.36,0.09,1,2015
soccer,sweden,division-2-norra-svealand,1.2,8,8,1.19,1,1.52,0.19,1,2015
soccer,sweden,division-2-norra-svealand,1.4,12,8,1.38,0.6667,-1,-0.0833,-0.2193,2015
soccer,sweden,division-2-norra-svealand,1.5,16,16,1.475,1,7.6,0.475,1,2015
soccer,sweden,division-2-norra-svealand,1.1,4,4,1.06,1,0.24,0.06,1,2014
soccer,sweden,division-2-norra-svealand,1.2,4,0,1.17,0,-4,-1,-5.8824,2014
soccer,sweden,division-2-norra-svealand,1.3,12,12,1.2433,1,2.92,0.2433,1,2014
soccer,sweden,division-2-norra-svealand,1.4,20,12,1.358,0.6,-3.72,-0.186,-0.5196,2014
soccer,sweden,division-2-norra-svealand,1.5,24,20,1.455,0.8333,5.28,0.22,0.4835,2014
soccer,sweden,division-2-norra-svealand,1.3,3,0,1.29,0,-3,-1,-3.4483,2013
soccer,sweden,division-2-norra-svealand,1.5,9,6,1.4667,0.6667,-0.27,-0.03,-0.0643,2013
soccer,sweden,division-2-norra-svealand,1.3,3,3,1.25,1,0.75,0.25,1,2012
soccer,sweden,division-2-norra-svealand,1.4,3,3,1.37,1,1.11,0.37,1,2012
soccer,sweden,division-2-norra-svealand,1.5,9,3,1.4633,0.3333,-4.5,-0.5,-1.0791,2012
soccer,sweden,division-2-norra-svealand,1.3,18,15,1.275,0.8333,1.08,0.06,0.2182,2011
soccer,sweden,division-2-norra-svealand,1.4,3,0,1.38,0,-3,-1,-2.6316,2011
soccer,sweden,division-2-norra-svealand,1.5,12,12,1.4325,1,5.19,0.4325,1,2011
soccer,sweden,division-2-norra-svealand,1.3,3,3,1.21,1,0.63,0.21,1,2010
soccer,sweden,division-2-norra-svealand,1.4,6,3,1.38,0.5,-1.8,-0.3,-0.7895,2010
soccer,sweden,division-2-norra-svealand,1.5,6,6,1.445,1,2.67,0.445,1,2010
soccer,sweden,division-2-norra-svealand,1.2,12,12,1.165,1,1.98,0.165,1,2009
soccer,sweden,division-2-norra-svealand,1.3,3,3,1.21,1,0.63,0.21,1,2009
soccer,sweden,division-2-norra-svealand,1.4,15,15,1.354,1,5.31,0.354,1,2009
soccer,sweden,division-2-norrland,1.1,3,3,1.1,1,0.3,0.1,1,2017
soccer,sweden,division-2-norrland,1.2,15,12,1.142,0.8,-1.44,-0.096,-0.6761,2017
soccer,sweden,division-2-norrland,1.3,18,9,1.2533,0.5,-6.78,-0.3767,-1.4868,2017
soccer,sweden,division-2-norrland,1.4,12,3,1.37,0.25,-7.98,-0.665,-1.7973,2017
soccer,sweden,division-2-norrland,1.5,12,6,1.4675,0.5,-3.3,-0.275,-0.5882,2017
soccer,sweden,division-2-norrland,1.1,12,12,1.0867,1,1.04,0.0867,1,2016
soccer,sweden,division-2-norrland,1.2,28,20,1.1643,0.7143,-5,-0.1786,-1.087,2016
soccer,sweden,division-2-norrland,1.3,20,4,1.264,0.2,-15,-0.75,-2.8409,2016
soccer,sweden,division-2-norrland,1.4,12,8,1.3767,0.6667,-0.88,-0.0733,-0.1947,2016
soccer,sweden,division-2-norrland,1.5,12,4,1.4633,0.3333,-6.2,-0.5167,-1.1151,2016
soccer,sweden,division-2-norrland,1.1,4,4,1.1,1,0.4,0.1,1,2015
soccer,sweden,division-2-norrland,1.2,4,4,1.16,1,0.64,0.16,1,2015
soccer,sweden,division-2-norrland,1.3,12,12,1.2867,1,3.44,0.2867,1,2015
soccer,sweden,division-2-norrland,1.3,24,21,1.2788,0.875,2.79,0.1163,0.417,2013
soccer,sweden,division-2-norrland,1.5,8,0,1.425,0,-8,-1,-2.3529,2015
soccer,sweden,division-2-norrland,1.2,8,8,1.17,1,1.36,0.17,1,2014
soccer,sweden,division-2-norrland,1.3,8,8,1.255,1,2.04,0.255,1,2014
soccer,sweden,division-2-norrland,1.4,16,12,1.385,0.75,0.76,0.0475,0.1234,2014
soccer,sweden,division-2-norrland,1.4,40,28,1.357,0.7,-1.8,-0.045,-0.1261,2015
soccer,sweden,division-2-norrland,1.2,6,3,1.17,0.5,-2.43,-0.405,-2.3824,2013
soccer,sweden,division-2-norrland,1.5,52,28,1.4508,0.5385,-11.36,-0.2185,-0.4846,2014
soccer,sweden,division-2-norrland,1.4,12,3,1.3575,0.25,-8.07,-0.6725,-1.8811,2013
soccer,sweden,division-2-norrland,1.5,18,15,1.4467,0.8333,3.57,0.1983,0.444,2013
soccer,sweden,division-2-norrland,1.2,9,9,1.1433,1,1.29,0.1433,1,2012
soccer,sweden,division-2-norrland,1.3,18,18,1.2517,1,4.53,0.2517,1,2012
soccer,sweden,division-2-norrland,1.4,9,9,1.3667,1,3.3,0.3667,1,2012
soccer,sweden,division-2-norrland,1.5,18,15,1.455,0.8333,3.87,0.215,0.4725,2012
soccer,sweden,division-2-norrland,1.3,6,3,1.22,0.5,-2.31,-0.385,-1.75,2011
soccer,sweden,division-2-norrland,1.4,6,3,1.355,0.5,-1.8,-0.3,-0.8451,2011
soccer,sweden,division-2-norrland,1.5,12,6,1.465,0.5,-3.18,-0.265,-0.5699,2011
soccer,sweden,division-2-norrland,1.2,3,0,1.17,0,-3,-1,-5.8824,2010
soccer,sweden,division-2-norrland,1.3,9,3,1.26,0.3333,-5.25,-0.5833,-2.2436,2010
soccer,sweden,division-2-norrland,1.4,9,6,1.3367,0.6667,-1.08,-0.12,-0.3564,2010
soccer,sweden,division-2-norrland,1.5,9,6,1.45,0.6667,-0.33,-0.0367,-0.0815,2010
soccer,sweden,division-2-norrland,1.1,6,6,1.085,1,0.51,0.085,1,2009
soccer,sweden,division-2-norrland,1.2,9,9,1.1767,1,1.59,0.1767,1,2009
soccer,sweden,division-2-norrland,1.3,15,9,1.258,0.6,-3.66,-0.244,-0.9457,2009
soccer,sweden,division-2-norrland,1.4,6,3,1.385,0.5,-1.8,-0.3,-0.7792,2009
soccer,sweden,division-2-norrland,1.5,12,9,1.475,0.75,1.2,0.1,0.2105,2009
soccer,sweden,division-2-ostra-gotaland,1.2,15,9,1.166,0.6,-4.53,-0.302,-1.8193,2017
soccer,sweden,division-2-ostra-gotaland,1.3,15,9,1.25,0.6,-3.87,-0.258,-1.032,2017
soccer,sweden,division-2-ostra-gotaland,1.4,9,9,1.3667,1,3.3,0.3667,1,2017
soccer,sweden,division-2-ostra-gotaland,1.5,24,21,1.4625,0.875,6.87,0.2863,0.6189,2012
soccer,sweden,division-2-ostra-gotaland,1.2,8,4,1.185,0.5,-3.2,-0.4,-2.1622,2014
soccer,sweden,division-2-ostra-gotaland,1.3,16,12,1.245,0.75,-0.92,-0.0575,-0.2347,2014
soccer,sweden,division-2-ostra-gotaland,1.4,4,4,1.39,1,1.56,0.39,1,2014
soccer,sweden,division-2-ostra-gotaland,1.5,20,12,1.454,0.6,-2.56,-0.128,-0.2819,2014
soccer,sweden,division-2-ostra-gotaland,1.2,6,6,1.165,1,0.99,0.165,1,2012
